WASTE_ID,SOURCE,ORG_ID,WWTP_NAME,COUNTRY,CNTRY_ISO,LAT_WWTP,LON_WWTP,QUAL_LOC,LAT_OUT,LON_OUT,STATUS,POP_SERVED,QUAL_POP,WASTE_DIS,QUAL_WASTE,LEVEL,QUAL_LEVEL,DF,HYRIV_ID,RIVER_DIS,COAST_10KM,COAST_50KM,DESIGN_CAP,QUAL_CAP
2552,1,1279818,SBR Radocza,Poland,POL,49.553,19.293,2,49.648,19.319,Not Reported,661,2,94.248,4,Secondary,1,773.802,20382366.0,0.843,0,0,1401.0,2
2553,1,1279819,ZUBRZYCA DOLNA,Poland,POL,49.499,19.678,2,49.469,19.685,Not Reported,10518,2,1499.702,4,Secondary,1,188.698,20386497.0,3.258,0,0,5200.0,2
2554,1,1279820,Tokarnia I,Poland,POL,49.725,19.872,2,49.735,19.973,Not Reported,827,2,117.917,4,Advanced,1,765.957,20379968.0,1.044,0,0,1200.0,2
2555,1,1279821,mechaniczno   biologiczna,Poland,POL,49.775,19.601,2,49.84,19.523,Not Reported,1171,2,166.966,4,Secondary,1,4964.054,20377714.0,9.591,0,0,881.0,2
2556,1,1279822,Niegoszowice,Poland,POL,50.12,19.75,2,50.077,19.844,Not Reported,4465,2,636.639,4,Secondary,1,330.375,20372383.0,2.427,0,0,5500.0,2
2557,1,1279823,Radwanowice,Poland,POL,50.141,19.71,2,50.119,19.71,Not Reported,242,2,34.505,4,Secondary,1,3741.91,20370791.0,1.494,0,0,765.0,2
2558,1,1279824,zelkow,Poland,POL,50.164,19.807,2,50.077,19.848,Not Reported,337,2,48.051,4,Secondary,1,4409.924,20372383.0,2.452,0,0,1075.0,2
2559,1,1279825,Szczurowa,Poland,POL,50.119,20.635,2,50.185,20.66,Not Reported,82,2,11.692,4,Secondary,1,827221.364,20369113.0,111.942,0,0,2550.0,2
2560,1,1279826,Chelmiec,Poland,POL,49.635,20.661,2,49.685,20.656,Not Reported,10463,2,1491.86,4,Secondary,1,3878.188,20381162.0,66.947,0,0,750.0,2
2561,1,1279827,Mala Wies,Poland,POL,49.612,20.677,2,49.631,20.69,Not Reported,1629,2,232.27,4,Secondary,1,24208.045,20382368.0,65.076,0,0,900.0,2
2562,1,1279828,Wieloglowy,Poland,POL,49.659,20.68,2,49.685,20.656,Closed,0,2,0.0,4,Secondary,2,,20381162.0,66.947,0,0,1390.0,2
2563,1,1279829,zablocie,Poland,POL,49.966,20.182,2,49.919,20.273,Closed,0,2,0.0,4,Secondary,2,,20375834.0,10.812,0,0,1990.0,2
2564,1,1279830,Bodzanow,Poland,POL,49.998,20.152,2,50.044,20.165,Closed,0,2,0.0,4,Secondary,2,,20372495.0,84.699,0,0,1990.0,2
2565,1,1279831,Trzciana Libichowa,Poland,POL,49.861,20.332,2,49.935,20.306,Not Reported,1122,2,159.98,4,Secondary,1,7882.765,20375170.0,14.594,0,0,3400.0,2
2566,1,1279832,Oczyszczalnia sciekow w Ropie,Poland,POL,49.6,21.046,2,49.648,21.14,Closed,0,2,0.0,4,Secondary,1,,20382370.0,2.246,0,0,125.0,2
2567,1,1279833,Oczyszczalnia sciekow w Klimkowce,Poland,POL,49.556,21.081,2,49.644,21.135,Not Reported,69,2,9.838,4,Secondary,1,19681.439,20382370.0,2.241,0,0,307.0,2
2568,1,1279834,Oczyszczalnia sciekow w Ropie,Poland,POL,49.607,21.046,2,49.644,21.135,Closed,0,2,0.0,4,Secondary,1,,20382370.0,2.241,0,0,1000.0,2
2569,1,1279835,Rownie,Poland,POL,49.63,20.959,2,49.681,20.923,Not Reported,1438,2,205.036,4,Secondary,1,1138.329,20381163.0,2.699,0,0,6958.0,2
2570,1,1279836,Przedmiescie,Poland,POL,49.622,20.942,2,49.681,20.923,Not Reported,457,2,65.161,4,Secondary,1,3579.728,20381163.0,2.699,0,0,417.0,2
2571,1,1279837,Gromnik,Poland,POL,49.502,20.583,2,49.556,20.577,Not Reported,404,2,57.604,4,Secondary,1,55614.079,20384276.0,37.078,0,0,400.0,2
2572,1,1279838,Niedzica,Poland,POL,49.414,20.321,2,49.415,20.327,Not Reported,6128,2,873.757,4,Advanced,1,2396.944,20388018.0,24.23,0,0,9000.0,2
2573,1,1279839,Wojnarowa,Poland,POL,49.672,20.915,2,49.76,20.96,Not Reported,1188,2,169.39,4,Secondary,1,1588.322,20380665.0,3.112,0,0,3700.0,2
2574,1,1279840,Leka,Poland,POL,49.675,20.778,2,49.669,20.677,Closed,0,2,0.0,4,Secondary,2,,20382247.0,66.099,0,0,3700.0,2
2575,1,1279841,Lipnica Wielka,Poland,POL,49.461,19.642,2,49.456,19.64,Not Reported,2235,2,318.676,4,Secondary,1,1302.927,20386941.0,4.802,0,0,5800.0,2
2576,1,1279842,Kiczory,Poland,POL,49.524,19.599,2,49.456,19.64,Not Reported,234,2,33.365,4,Secondary,1,12436.072,20386941.0,4.802,0,0,1167.0,2
2577,1,1279843,Limanowa Mecina,Slovakia,SVK,49.403,20.334,2,49.402,20.415,Not Reported,2266,2,0.321,1,Secondary,1,7429828.692,20388248.0,27.565,0,0,2000.0,2
2578,1,1279844,Moszczenica,Poland,POL,49.71,21.132,2,49.706,21.231,Closed,1320,2,188.211,4,Secondary,1,1806.477,20380960.0,3.933,0,0,390.0,2
2579,1,1279845,Wola Kalinowska,Poland,POL,50.236,19.816,2,50.156,19.877,Not Reported,1666,2,237.545,4,Secondary,1,218.504,20369896.0,0.598,0,0,600.0,2
2580,1,1279846,zary,Poland,POL,50.181,19.674,2,50.119,19.71,Not Reported,4029,2,574.472,4,Secondary,1,225.696,20370791.0,1.494,0,0,4500.0,2
2581,1,1279847,Szklary,Poland,POL,50.169,19.72,2,50.119,19.71,Closed,0,2,0.0,4,Secondary,1,,20370791.0,1.494,0,0,5400.0,2
2582,1,1279848,Klaj,Poland,POL,49.984,20.319,2,49.99,20.419,Not Reported,5219,2,744.148,4,Secondary,1,1779.976,20374250.0,15.322,0,0,3330.0,2
2583,1,1279849,Bobowa,Poland,POL,49.432,20.571,2,49.427,20.473,Not Reported,582,2,82.984,4,Secondary,1,897.442,20387663.0,0.861,0,0,5760.0,2
2584,1,1279850,Jodlownik,Poland,POL,49.784,20.243,2,49.86,20.29,Not Reported,716,2,102.09,4,Secondary,1,1746.936,20376908.0,2.063,0,0,833.0,2
2585,1,1279851,Szczyrzyc,Poland,POL,49.785,20.186,2,49.844,20.269,Not Reported,776,2,110.645,4,Secondary,1,827.944,20377322.0,1.059,0,0,2231.0,2
2586,1,1279852,Rokiciny Podhalanskie,Poland,POL,49.576,19.902,2,49.627,19.99,Not Reported,2060,2,293.724,4,Secondary,1,466.058,20382696.0,1.581,0,0,800.0,2
2587,1,1279853,Nowe Brzesko,Poland,POL,50.126,20.381,2,50.135,20.481,Not Reported,912,2,130.037,4,Secondary,1,57360.305,20370793.0,86.329,0,0,1451.0,2
2588,1,1279854,Oczyszczalnia sciekow w Pcimiu,Poland,POL,49.762,19.973,2,49.798,19.927,Not Reported,3084,2,439.73,4,Advanced,1,1508.623,20378434.0,7.673,0,0,5067.0,2
2589,1,1279855,Gminna oczyszczalnia Sciekow Miechowice Wielkie,Poland,POL,50.176,20.744,2,50.227,20.723,Not Reported,728,2,103.801,4,Secondary,1,96994.95,20368133.0,116.529,0,0,4700.0,2
2590,1,1279856,Balice,Poland,POL,50.073,19.812,2,50.06,19.91,Not Reported,5234,2,746.286,4,Secondary,1,303.631,20372383.0,2.614,0,0,6500.0,2
2591,1,1279857,Wrzosy,Poland,POL,49.651,19.842,2,49.66,19.781,Not Reported,697,2,99.381,4,Secondary,1,2383.968,20381683.0,2.741,0,0,3200.0,2
2592,1,1279858,Lusina,Poland,POL,49.585,19.553,2,49.677,19.59,Not Reported,2885,2,411.356,4,Secondary,1,267.327,20381390.0,1.268,0,0,7000.0,2
2593,1,1279859,Oczyszczalnia Rudno,Poland,POL,50.109,19.564,2,50.131,19.665,Not Reported,386,2,55.038,4,Secondary,1,1363.619,20370686.0,0.868,0,0,900.0,2
2594,1,1279860,Oczyszczalnia Zalas,Poland,POL,50.081,19.588,2,50.006,19.656,Not Reported,1032,2,147.147,4,Secondary,1,241.152,20373997.0,0.409,0,0,2170.0,2
2595,1,1279861,Oczyszczalnia Frywald,Poland,POL,50.09,19.661,2,50.044,19.752,Closed,0,2,0.0,4,Secondary,2,,20372492.0,0.455,0,0,2600.0,2
2596,1,1279862,Kaclowa,Poland,POL,49.623,20.945,2,49.681,20.923,Closed,0,2,0.0,4,Secondary,2,,20381163.0,2.699,0,0,5908.0,2
2597,1,1279863,oczyszczalnia sciekow Siepraw,Poland,POL,49.903,19.945,2,49.902,19.844,Not Reported,1555,2,221.719,4,Secondary,1,392.632,20375830.0,1.005,0,0,10000.0,2
2598,1,1279864,Wolowice,Poland,POL,49.98,19.736,2,49.981,19.756,Not Reported,3003,2,428.181,4,Secondary,1,14426.738,20374104.0,71.491,0,0,14950.0,2
2599,1,1279865,Ptaszkowa,Poland,POL,49.601,20.854,2,49.56,20.76,Closed,0,2,0.0,4,Secondary,2,,20384394.0,1.128,0,0,1500.0,2
2600,1,1279866,Chodorowa,Poland,POL,49.672,20.914,2,49.76,20.96,Closed,0,2,0.0,4,Secondary,2,,20380665.0,3.112,0,0,1500.0,2
2601,1,1279867,Piekary,Poland,POL,50.036,19.802,2,50.031,19.831,Not Reported,6967,2,993.385,4,Advanced,1,6606.952,20372811.0,75.952,0,0,16573.0,2
2602,1,1279868,MBR Swidnik,Poland,POL,49.595,20.536,2,49.556,20.577,Not Reported,1108,2,157.983,4,Secondary,1,20278.693,20384276.0,37.078,0,0,3834.0,2
2603,1,1279869,Giebultow   Laki Giebultowskie,Poland,POL,50.072,19.533,2,49.994,19.585,Not Reported,1251,2,178.373,4,Advanced,1,34213.125,20374101.0,70.631,0,0,3157.0,2
2604,1,1279870,Trzyciaz,Poland,POL,50.315,19.775,2,50.302,19.877,Not Reported,563,2,80.275,4,Secondary,1,284.067,20366682.0,0.263,0,0,1830.0,2
2605,1,1279871,Przeginia Duchowna,Poland,POL,50.031,19.628,2,49.981,19.715,Not Reported,2418,2,344.769,4,Primary,1,17914.08,20374104.0,71.48,0,0,3392.0,2
2606,1,1279872,Rusocice,Poland,POL,49.978,19.735,2,49.981,19.756,Closed,0,2,0.0,4,Secondary,2,,20374104.0,71.491,0,0,3730.0,2
2607,1,1279873,Radgoszcz,Poland,POL,50.217,21.111,2,50.285,21.19,Not Reported,634,2,90.398,4,Secondary,1,872.661,20366893.0,0.912,0,0,900.0,2
2608,1,1279874,Wojtowa,Poland,POL,49.687,21.289,2,49.715,21.244,Not Reported,278,2,39.638,4,Advanced,1,9506.682,20380459.0,4.361,0,0,2800.0,2
2609,1,1279875,Kryg,Poland,POL,49.68,21.269,2,49.715,21.244,Not Reported,120,2,17.11,4,Advanced,1,22022.497,20380459.0,4.361,0,0,888.0,2
2610,1,1279876,Maciejowa,Poland,POL,49.532,20.841,2,49.569,20.744,Not Reported,868,2,123.763,4,Secondary,1,856.182,20384394.0,1.225,0,0,1375.0,2
2611,1,1279877,Kamianna,Poland,POL,49.52,20.951,2,49.565,20.985,Not Reported,768,2,109.505,4,Secondary,1,852.338,20384177.0,1.079,0,0,292.0,2
2612,1,1279878,Wlosan,Slovakia,SVK,49.551,19.532,2,49.494,19.619,Not Reported,1477,2,0.345,1,Secondary,1,148420.429,20386721.0,0.593,0,0,7000.0,2
2613,1,1279879,LIPNICA MALA,Poland,POL,49.484,19.658,2,49.456,19.64,Not Reported,1594,2,227.279,4,Secondary,1,1826.475,20386941.0,4.802,0,0,2300.0,2
2614,1,1279880,Iwanowice Dworskie,Poland,POL,50.208,19.974,2,50.123,20.019,Not Reported,6137,2,875.04,4,Secondary,1,145.553,20371026.0,1.464,0,0,7970.0,2
2615,1,1279881,Mordarka,Poland,POL,49.414,20.266,2,49.415,20.327,Not Reported,1612,2,229.846,4,Secondary,1,9109.154,20388018.0,24.23,0,0,2000.0,2
2616,1,1279882,Wisniowa,Poland,POL,49.801,20.122,2,49.894,20.148,Not Reported,2301,2,328.086,4,Secondary,1,2649.199,20376130.0,10.056,0,0,1600.0,2
2617,1,1279883,Rzezusnia,Poland,POL,50.2,19.586,2,50.277,19.519,Not Reported,3619,2,516.013,4,Secondary,1,124.569,20367330.0,0.738,0,0,2405.0,2
2618,1,1279884,Gruszow,Poland,POL,50.16,20.181,2,50.198,20.277,Not Reported,602,2,85.836,4,Secondary,1,2613.058,20368813.0,2.595,0,0,198.0,2
2619,1,1279885,Lososina Dolna,Poland,POL,49.744,20.632,2,49.794,20.656,Not Reported,599,2,85.408,4,Secondary,1,74515.536,20378438.0,73.659,0,0,1401.0,2
2620,1,1279886,Tegoborze,Poland,POL,49.711,20.646,2,49.794,20.66,Not Reported,714,2,101.805,4,Secondary,1,58749.152,20379555.0,69.223,0,0,1630.0,2
2621,1,1279887,Frydman,Poland,POL,49.449,20.236,2,49.415,20.327,Not Reported,831,2,118.488,4,Secondary,1,17669.285,20388018.0,24.23,0,0,2650.0,2
2622,1,1279888,Swiatniki Gorne,Poland,POL,49.555,19.574,2,49.477,19.635,Not Reported,60425,2,8615.657,4,Primary,1,7.639,20386721.0,0.662,0,0,130.0,2
2623,1,1279889,Jaszczurowa,Poland,POL,49.807,19.536,2,49.84,19.523,Not Reported,1471,2,209.742,4,Secondary,1,3951.874,20377714.0,9.591,0,0,5000.0,2
2624,1,1279890,Biadoliny Radlowskie,Poland,POL,50.04,20.462,2,50.127,20.51,Closed,0,2,0.0,4,Primary,1,,20374250.0,15.747,0,0,2460.0,2
2625,1,1279891,Gnojnik SBR,Poland,POL,49.901,20.61,2,49.931,20.581,Not Reported,2142,2,305.416,4,Secondary,1,330.571,20375246.0,1.165,0,0,2000.0,2
2626,1,1279893,Borek,Poland,POL,50.028,20.52,2,50.115,20.577,Not Reported,1821,2,259.646,4,Secondary,1,303.147,20371814.0,0.908,0,0,1750.0,2
2627,1,1279894,Okulice,Poland,POL,50.055,20.541,2,50.135,20.594,Not Reported,472,2,67.3,4,Secondary,1,2056.376,20370293.0,1.601,0,0,2880.0,2
2628,1,1279895,PODWILK,Poland,POL,49.526,19.71,2,49.469,19.685,Not Reported,3537,2,504.321,4,Secondary,1,559.159,20386497.0,3.258,0,0,3000.0,2
2629,1,1279896,CHYzNE,Poland,POL,49.439,19.642,2,49.377,19.56,Not Reported,1065,2,151.852,4,Secondary,1,4311.547,20388725.0,7.576,0,0,2000.0,2
2630,1,1279897,Wierchomla,Poland,POL,49.411,20.761,2,49.402,20.748,Not Reported,141,2,20.104,4,Secondary,1,95896.963,20388127.0,22.314,0,0,4200.0,2
2631,1,1279898,Sekowa centrum,Poland,POL,49.616,21.205,2,49.66,21.169,Not Reported,261,2,37.215,4,Secondary,1,7446.613,20381800.0,3.207,0,0,733.0,2
2632,1,1279899,Wapienne,Poland,POL,49.61,21.278,2,49.702,21.24,Not Reported,640,2,91.254,4,Secondary,1,385.404,20382163.0,0.406,0,0,2000.0,2
2633,1,1279900,Sterkowiec,Poland,POL,50.001,20.703,2,50.035,20.719,Not Reported,1967,2,280.463,4,Secondary,1,668.57,20372814.0,2.167,0,0,4000.0,2
2634,1,1279901,Kroscienko nad Dunajcem,Poland,POL,49.45,20.423,2,49.515,20.402,Not Reported,3862,2,550.661,4,Secondary,1,5115.863,20385203.0,32.599,0,0,7000.0,2
2635,1,1279902,Trute,Poland,POL,49.486,19.965,2,49.465,19.985,Not Reported,1256,2,179.086,4,Advanced,1,3623.718,20386499.0,7.509,0,0,3750.0,2
2636,1,1279903,Jazowsko,Poland,POL,49.532,20.528,2,49.556,20.577,Not Reported,451,2,64.306,4,Secondary,1,49818.481,20384276.0,37.078,0,0,4800.0,2
2637,1,1279905,Proszowki,Poland,POL,50.017,20.447,2,50.102,20.506,Not Reported,914,2,130.322,4,Secondary,1,10423.598,20374250.0,15.721,0,0,2000.0,2
2638,1,1279906,oczyszczalnia Lipnica Dolna,Poland,POL,49.86,20.538,2,49.931,20.581,Not Reported,1927,2,274.76,4,Secondary,1,367.342,20375246.0,1.165,0,0,8100.0,2
2639,1,1279907,Bogucice,Poland,POL,50.062,20.508,2,50.127,20.585,Not Reported,178,2,25.38,4,Secondary,1,3235.042,20371814.0,0.95,0,0,2000.0,2
2640,1,1279908,Damienice,Poland,POL,49.991,20.405,2,50.056,20.481,Not Reported,1170,2,166.824,4,Secondary,1,8098.557,20374250.0,15.635,0,0,2000.0,2
2641,1,1279909,Brzeznica,Poland,POL,49.961,20.496,2,50.056,20.506,Not Reported,320,2,45.627,4,Secondary,1,1167.468,20372389.0,0.616,0,0,2000.0,2
2642,1,1279910,zaklad Czajka,Poland,POL,52.333,20.917,2,52.29,20.985,Not Reported,1675149,2,238849.962,4,Advanced,1,211.358,20314694.0,581.527,0,0,2100000.0,2
2643,1,1279911,zaklad Poludnie,Poland,POL,52.188,21.108,2,52.215,21.094,Not Reported,351804,2,50161.73,4,Advanced,1,1001.695,20316828.0,580.979,0,0,580000.0,2
2644,1,1279912,Radom,Poland,POL,51.464,21.196,2,51.477,21.19,Not Reported,394606,2,56264.624,4,Advanced,1,3.336,20336373.0,1.521,0,0,360000.0,2
2645,1,1279913,zaklad Pruszkow,Poland,POL,52.167,20.767,2,52.194,20.677,Not Reported,265950,2,37920.297,4,Advanced,1,6.236,20317337.0,2.298,0,0,208000.0,2
2646,1,1279914,Komunalna oczyszczalnia sciekow,Poland,POL,52.074,20.376,2,52.115,20.285,Not Reported,173749,2,24773.881,4,Advanced,1,3.044,20320079.0,0.586,0,0,147000.0,2
2647,1,1279915,Siedlce,Poland,POL,52.19,22.258,2,52.21,22.21,Not Reported,169530,2,24172.318,4,Advanced,1,15.158,20316830.0,3.961,0,0,175000.0,2
2648,1,1279916,Maszewo,Poland,POL,52.561,19.604,2,52.56,19.573,Not Reported,148165,2,21126.004,4,Advanced,1,3941.368,20307614.0,963.475,0,0,160000.0,2
2649,1,1279917,Ciechanow,Poland,POL,52.858,20.62,2,52.81,20.531,Not Reported,165726,2,23629.927,4,Advanced,1,11.94,20301636.0,2.992,0,0,60000.0,2
2650,1,1279918,Oczyszczalnia sciekow w Otwocku,Poland,POL,52.093,21.228,2,52.102,21.206,Not Reported,81185,2,11575.707,4,Advanced,1,4302.472,20319847.0,576.303,0,0,82750.0,2
2651,1,1279919,Jozefow,Poland,POL,52.124,21.236,2,52.102,21.206,Closed,0,2,0.0,4,Advanced,1,,20319847.0,576.303,0,0,18000.0,2
2652,1,1279920,Piaseczno,Poland,POL,52.074,21.048,2,52.11,21.144,Not Reported,121531,2,17328.414,4,Advanced,1,19.428,20320080.0,3.696,0,0,163500.0,2
2653,1,1279921,Wolka Kozodawska,Poland,POL,52.046,21.006,2,52.056,21.035,Not Reported,11726,2,1671.944,4,Advanced,1,167.295,20321225.0,3.218,0,0,16400.0,2
2654,1,1279922,Gloskow,Poland,POL,52.036,20.951,2,52.056,21.035,Not Reported,725,2,103.374,4,Advanced,1,2690.615,20321225.0,3.218,0,0,4100.0,2
2655,1,1279923,Sierpc,Poland,POL,52.862,19.658,2,52.869,19.631,Not Reported,80945,2,11541.487,4,Advanced,1,35.997,20299911.0,4.675,0,0,97084.0,2
2656,1,1279924,Ostroleka,Poland,POL,53.067,21.552,2,53.077,21.556,Not Reported,50904,2,7258.112,4,Advanced,1,1348.881,20294316.0,113.23,0,0,150000.0,2
2657,1,1279925,Krym,Poland,POL,52.311,21.257,2,52.315,21.156,Not Reported,59672,2,8508.291,4,Advanced,1,16.374,20314225.0,1.514,0,0,79500.0,2
2658,1,1279926,Miejska Oczyszczalnia Sciekow,Poland,POL,52.245,20.25,2,52.252,20.256,Not Reported,25308,2,3608.524,4,Advanced,1,742.021,20315722.0,30.949,0,0,40000.0,2
2659,1,1279927,Ostrow Mazowiecka,Poland,POL,52.047,21.053,2,52.106,21.135,Not Reported,29498,2,4205.952,4,Advanced,1,76.76,20320080.0,3.688,0,0,9600.0,2
2660,1,1279928,Mechaniczno biologiczna Oczyszczalnia Sciekow w Mlawie,Poland,POL,53.101,20.37,2,53.081,20.269,Not Reported,28033,2,3997.066,4,Advanced,1,10.857,20293999.0,0.456,0,0,46670.0,2
2661,1,1279929,Miejska oczyszczalnia sciekow w Plonsku,Poland,POL,52.63,20.395,2,52.656,20.494,Not Reported,37230,2,5308.414,4,Advanced,1,35.831,20305845.0,2.14,0,0,66660.0,2
2662,1,1279930,Warka,Poland,POL,51.789,21.217,2,51.798,21.269,Not Reported,35712,2,5091.971,4,Advanced,1,741.818,20328012.0,43.66,0,0,99000.0,2
2663,1,1279931,Konary,Poland,POL,51.887,21.234,2,51.94,21.269,Closed,0,2,0.0,4,Secondary,1,,20324401.0,568.0,0,0,2000.0,2
2664,1,1279932,Miejska oczyszczalnia sciekow,Poland,POL,52.063,20.422,2,52.156,20.452,Not Reported,46052,2,6566.293,4,Advanced,1,12.0,20319192.0,0.836,0,0,52122.0,2
2665,1,1279933,os2,Poland,POL,52.063,20.422,2,52.156,20.452,Closed,0,2,0.0,4,Secondary,2,,20319192.0,0.836,0,0,0.0,2
2666,1,1279934,os3,Poland,POL,52.063,20.422,2,52.156,20.452,Closed,0,2,0.0,4,Secondary,2,,20319192.0,0.836,0,0,0.0,2
2667,1,1279935,Minsk Mazowiecki,Poland,POL,52.164,21.533,2,52.165,21.498,Not Reported,49940,2,7120.66,4,Advanced,1,9.481,20318262.0,0.699,0,0,82800.0,2
2668,1,1279936,Kozienice,Poland,POL,51.597,21.559,2,51.665,21.485,Not Reported,22176,2,3161.95,4,Advanced,1,13790.682,20331517.0,504.656,0,0,48450.0,2
2669,1,1279937,Miejska Oczyszczalni Sciekow w Bloniu,Poland,POL,52.196,20.605,2,52.223,20.552,Not Reported,39896,2,5688.544,4,Advanced,1,51.015,20316611.0,3.293,0,0,53040.0,2
2670,1,1279938,Oczyszczalnia Sciekow Komunalnych,Poland,POL,51.652,20.962,2,51.706,21.048,Not Reported,19677,2,2805.631,4,Advanced,1,1295.015,20330925.0,42.02,0,0,58417.0,2
2671,1,1279939,Kobylin,Poland,POL,51.876,20.877,2,51.915,20.948,Not Reported,26849,2,3828.246,4,Advanced,1,43.836,20324973.0,1.898,0,0,40500.0,2
2672,1,1279940,Poludnie,Poland,POL,52.408,20.745,2,52.377,20.835,Not Reported,35269,2,5028.806,4,Advanced,1,9980.198,20312389.0,580.827,0,0,42000.0,2
2673,1,1279941,Oczyszczalnia sciekow w Chorzelach,Poland,POL,53.254,20.917,2,53.21,21.01,Not Reported,24519,2,3496.025,4,Advanced,1,143.5,20290569.0,5.766,0,0,62380.0,2
2674,1,1279942,Oczyszczalnia Sciekow w Falentach,Poland,POL,52.084,20.161,2,52.148,20.123,Not Reported,16582,2,2364.333,4,Advanced,1,844.926,20318718.0,23.094,0,0,38250.0,2
2675,1,1279943,Miejska Oczyszczalnia Sciekow,Poland,POL,52.404,22.009,2,52.44,21.952,Not Reported,36686,2,5230.848,4,Advanced,1,153.175,20310694.0,9.213,0,0,39767.0,2
2676,1,1279944,Miejska Oczyszczalnia Sciekow,Poland,POL,52.846,21.096,2,52.827,21.198,Not Reported,8055,2,1148.517,4,Secondary,1,960.903,20302083.0,12.76,0,0,24046.0,2
2677,1,1279945,Oczyszczalnia Sciekow Komunalnych,Poland,POL,52.428,21.15,2,52.477,21.069,Not Reported,24020,2,3424.875,4,Secondary,1,7924.383,20310245.0,314.081,0,0,70000.0,2
2678,1,1279946,Saur Konstancja Sp zoo,Poland,POL,52.108,21.143,2,52.14,21.169,Closed,0,2,0.0,4,Secondary,1,,20318836.0,580.265,0,0,30000.0,2
2679,1,1279947,centralna oczyszczalnia sciekow,Poland,POL,51.482,21.491,2,51.552,21.56,Not Reported,10533,2,1501.841,4,Advanced,1,39.66,20335669.0,0.672,0,0,28635.0,2
2680,1,1279948,Wyszkow,Poland,POL,52.593,21.458,2,52.54,21.385,Not Reported,12603,2,1796.99,4,Advanced,1,7457.933,20308409.0,155.093,0,0,17665.0,2
2681,1,1279949,Garwolin,Poland,POL,51.832,21.552,2,51.86,21.456,Not Reported,16883,2,2407.251,4,Advanced,1,80.177,20327036.0,2.206,0,0,22400.0,2
2682,1,1279950,Lomianki,Poland,POL,52.335,20.924,2,52.29,20.985,Not Reported,76244,2,10871.198,4,Advanced,1,4622.748,20314694.0,581.527,0,0,38333.0,2
2683,1,1279951,zaklad Debe,Poland,POL,52.489,20.897,2,52.473,20.973,Not Reported,34445,2,4911.317,4,Advanced,1,5526.321,20309796.0,314.081,0,0,40150.0,2
2684,1,1279952,Sokolow Podlaski,Poland,POL,52.419,22.239,2,52.485,22.315,Not Reported,33562,2,4785.415,4,Advanced,1,7.337,20309910.0,0.351,0,0,83000.0,2
2685,1,1279953,brwinow,Poland,POL,52.133,20.704,2,52.194,20.677,Closed,0,2,0.0,4,Secondary,2,,20317337.0,2.298,0,0,146000.0,2
2686,1,1279954,Przasnysz,Poland,POL,53.006,20.909,2,52.96,20.99,Not Reported,26461,2,3772.923,4,Secondary,1,58.067,20297373.0,2.492,0,0,19200.0,2
2687,1,1279955,MOS,Poland,POL,51.238,20.842,2,51.31,20.902,Not Reported,7296,2,1040.295,4,Advanced,1,124.334,20340383.0,1.485,0,0,20000.0,2
2688,1,1279956,Moczydlow,Poland,POL,52.008,21.22,2,52.044,21.219,Not Reported,44532,2,6349.564,4,Advanced,1,7767.75,20321454.0,570.781,0,0,29328.0,2
2689,1,1279957,Oczyszczalnia WSZPZOZ Gostynin Zalesie,Poland,POL,52.4,19.498,2,52.448,19.481,Not Reported,806,2,114.923,4,Secondary,1,1030.225,20310459.0,1.369,0,0,2457.0,2
2690,1,1279958,Oczyszczalnia Miejskiego Przedsiebiorstwa Komunalnego w Gostyninie Sp zoo,Poland,POL,52.443,19.448,2,52.448,19.481,Not Reported,14797,2,2109.82,4,Secondary,1,57.062,20310459.0,1.369,0,0,43200.0,2
2691,1,1279959,Pultusk,Poland,POL,52.414,21.053,2,52.456,21.027,Not Reported,21601,2,3079.964,4,Advanced,1,8811.688,20310244.0,314.081,0,0,19500.0,2
2692,1,1279960,Miejska oczyszczalnia sciekow,Poland,POL,52.165,21.177,2,52.215,21.094,Not Reported,8954,2,1276.7,4,Primary,1,39318.451,20316828.0,580.979,0,0,20453.0,2
2693,1,1279961,Lochow,Poland,POL,52.54,21.724,2,52.606,21.69,Not Reported,1126,2,160.55,4,Advanced,1,620.411,20306393.0,1.151,0,0,11500.0,2
2694,1,1279962,Granice,Poland,POL,52.121,20.261,2,52.169,20.169,Not Reported,25390,2,3620.216,4,Advanced,1,24.58,20318010.0,0.988,0,0,14000.0,2
2695,1,1279963,zwolen,Poland,POL,51.353,21.602,2,51.302,21.69,Not Reported,4353,2,620.669,4,Secondary,1,110.693,20340999.0,0.788,0,0,2500.0,2
2696,1,1279965,Oczyszczalnia sciekow w miejscowosci Grabce Jozefpolskie,Poland,POL,51.982,20.494,2,52.06,20.427,Not Reported,12346,2,1760.346,4,Secondary,1,25.982,20321927.0,0.509,0,0,13300.0,2
2697,1,1279966,TLUSzCz,Poland,POL,52.425,21.435,2,52.406,21.335,Not Reported,5878,2,838.111,4,Secondary,1,84.296,20311661.0,0.808,0,0,5273.0,2
2698,1,1279967,Stare Babice,Poland,POL,52.254,20.832,2,52.24,20.731,Not Reported,16499,2,2352.499,4,Advanced,1,7.39,20316037.0,0.174,0,0,22500.0,2
2699,1,1279968,Emow,Poland,POL,52.1,21.173,2,52.14,21.169,Not Reported,2086,2,297.431,4,Advanced,1,168560.828,20318836.0,580.265,0,0,11680.0,2
