set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,fig_num,name_num_parts_r,img_url_num_parts_r,_art_year
21322-1,Pirates of Barracuda Bay,2020,576,2546,https://cdn.rebrickable.com/media/sets/21322-1.jpg,,,49368,1,,,,2020
21323-1,Grand Piano,2020,576,3662,https://cdn.rebrickable.com/media/sets/21323-1.jpg,,,69871,1,,,,2020
21324-1,123 Sesame Street,2020,576,1367,https://cdn.rebrickable.com/media/sets/21324-1.jpg,,,77357,1,,,,2020
21325-1,Medieval Blacksmith,2021,576,2164,https://cdn.rebrickable.com/media/sets/21325-1.jpg,,,80418,1,,,,2021
21326-1,Winnie the Pooh,2021,576,1265,https://cdn.rebrickable.com/media/sets/21326-1.jpg,,,91910,1,,,,2021
21327-1,Typewriter,2021,576,2080,https://cdn.rebrickable.com/media/sets/21327-1.jpg,,,101563,1,,,,2021
21328-1,Seinfeld,2021,576,1326,https://cdn.rebrickable.com/media/sets/21328-1.jpg,,,105198,1,,,,2021
21329-1,Fender Stratocaster,2021,576,1079,https://cdn.rebrickable.com/media/sets/21329-1.jpg,,,111534,1,,,,2021
21330-1,Home Alone,2021,576,3955,https://cdn.rebrickable.com/media/sets/21330-1.jpg,,,114399,1,,,,2021
21331-1,Sonic the Hedgehog – Green Hill Zone,2022,576,1125,https://cdn.rebrickable.com/media/sets/21331-1.jpg,,,121161,1,,,,2022
21332-1,The Globe,2022,576,2585,https://cdn.rebrickable.com/media/sets/21332-1.jpg,,,123769,1,,,,2022
21333-1,The Starry Night,2022,576,2316,https://cdn.rebrickable.com/media/sets/21333-1.jpg,,,137565,1,,,,2022
21334-1,Jazz Quartet,2022,576,1606,https://cdn.rebrickable.com/media/sets/21334-1.jpg,,,140667,1,,,,2022
21335-1,Motorized Lighthouse,2022,576,2063,https://cdn.rebrickable.com/media/sets/21335-1.jpg,,,147060,1,,,,2022
2140-1,ANWB Roadside Assistance Crew,1996,67,264,https://cdn.rebrickable.com/media/sets/2140-1.jpg,,,10627,1,,,,1996
2146-1,Freestyle with Storage Case,1996,399,819,https://cdn.rebrickable.com/media/sets/2146-1.jpg,,,2632,1,,,,1996
2150-1,Train Station,1996,236,610,https://cdn.rebrickable.com/media/sets/2150-1.jpg,,,3360,1,,,,1996
218-1,Firemen,1977,364,277,https://cdn.rebrickable.com/media/sets/218-1.jpg,,,2409,1,,,,1977
2283-1,Witch Doctor,2011,403,337,https://cdn.rebrickable.com/media/sets/2283-1.jpg,,,6045,1,,,,2011
231-1,Hospital,1978,405,402,https://cdn.rebrickable.com/media/sets/231-1.jpg,,,2391,1,,,,1978
232-1,Bungalow,1978,405,474,https://cdn.rebrickable.com/media/sets/232-1.jpg,,,10992,1,,,,1978
2506-1,Skull Truck,2011,435,515,https://cdn.rebrickable.com/media/sets/2506-1.jpg,9709.0,1.0,2573,1,,,,2011
2507-1,Fire Temple,2011,435,1174,https://cdn.rebrickable.com/media/sets/2507-1.jpg,,,14926,1,,,,2011
2509-1,Earth Dragon Defense,2011,435,227,https://cdn.rebrickable.com/media/sets/2509-1.jpg,,,12508,1,,,,2011
2519-1,Skeleton Bowling,2011,435,371,https://cdn.rebrickable.com/media/sets/2519-1.jpg,14096.0,1.0,4937,1,,,,2011
2520-1,Battle Arena,2011,435,463,https://cdn.rebrickable.com/media/sets/2520-1.jpg,,,4369,1,,,,2011
2521-1,Lightning Dragon Battle,2011,435,645,https://cdn.rebrickable.com/media/sets/2521-1.jpg,,,2371,1,,,,2011
258-1,Zoo with Baseboard,1976,364,473,https://cdn.rebrickable.com/media/sets/258-1.jpg,,,7124,1,,,,1976
261-1,Bathroom,1979,405,180,https://cdn.rebrickable.com/media/sets/261-1.jpg,,,9679,1,,,,1979
264-1,Living Room Set,1974,405,242,https://cdn.rebrickable.com/media/sets/264-1.jpg,,,12256,1,,,,1974
268-1,Family Room,1979,405,253,https://cdn.rebrickable.com/media/sets/268-1.jpg,,,8391,1,,,,1979
2824-1,City Advent Calendar 2010,2010,208,271,https://cdn.rebrickable.com/media/sets/2824-1.jpg,,,12851,1,,,,2010
2855113-1,Star Wars: Brickmaster,2011,497,251,https://cdn.rebrickable.com/media/sets/2855113-1.jpg,,,2627,1,,,,2011
3025-1,25th Anniversary Silver Bucket,1998,467,601,https://cdn.rebrickable.com/media/sets/3025-1.jpg,,,4560,1,,,,1998
3028-1,25th Anniversary Silver Tub,1998,399,845,https://cdn.rebrickable.com/media/sets/3028-1.jpg,,,12089,1,,,,1998
3033-1,Basic Bulk Tub (American Version),1998,467,1200,https://cdn.rebrickable.com/media/sets/3033-1.jpg,,,1104,1,,,,1998
3038-1,Spider Slayer,1998,3,368,https://cdn.rebrickable.com/media/sets/3038-1.jpg,,,4366,1,,,,1998
3053-1,Emperor's Stronghold,1999,434,335,https://cdn.rebrickable.com/media/sets/3053-1.jpg,,,1440,1,,,,1999
3065-1,Olivia’s Tree House,2012,494,214,https://cdn.rebrickable.com/media/sets/3065-1.jpg,,,14652,1,,,,2012
31004-1,Fierce Flyer,2013,672,166,https://cdn.rebrickable.com/media/sets/31004-1.jpg,,,14889,1,,,,2013
31006-1,Highway Speedster,2013,672,286,https://cdn.rebrickable.com/media/sets/31006-1.jpg,,,12944,1,,,,2013
31008-1,Thunder Wings,2013,672,235,https://cdn.rebrickable.com/media/sets/31008-1.jpg,,,2325,1,,,,2013
31010-1,Treehouse,2013,672,356,https://cdn.rebrickable.com/media/sets/31010-1.jpg,,,9402,1,,,,2013
31011-1,Aviation Adventures,2013,672,620,https://cdn.rebrickable.com/media/sets/31011-1.jpg,,,10331,1,,,,2013
31021-1,Furry Creatures,2014,672,285,https://cdn.rebrickable.com/media/sets/31021-1.jpg,,,11693,1,,,,2014
31026-1,Bike Shop & Cafe,2014,672,1024,https://cdn.rebrickable.com/media/sets/31026-1.jpg,,,7269,1,,,,2014
31034-1,Future Flyer,2015,672,237,https://cdn.rebrickable.com/media/sets/31034-1.jpg,,,11311,1,,,,2015
31038-1,Changing Seasons,2015,672,536,https://cdn.rebrickable.com/media/sets/31038-1.jpg,,,8006,1,,,,2015
31044-1,Park Animals,2016,672,202,https://cdn.rebrickable.com/media/sets/31044-1.jpg,,,15015,1,,,,2016
31045-1,Ocean Explorer,2016,672,213,https://cdn.rebrickable.com/media/sets/31045-1.jpg,,,5038,1,,,,2016
31048-1,Lakeside Lodge,2016,672,370,https://cdn.rebrickable.com/media/sets/31048-1.jpg,,,13494,1,,,,2016
31051-1,Lighthouse Point,2016,672,528,https://cdn.rebrickable.com/media/sets/31051-1.jpg,,,13476,1,,,,2016
31052-1,Vacation Getaways,2016,672,792,https://cdn.rebrickable.com/media/sets/31052-1.jpg,,,1873,1,,,,2016
31060-1,Airshow Aces,2016,672,246,https://cdn.rebrickable.com/media/sets/31060-1.jpg,,,6116,1,,,,2016
31064-1,Island Adventures,2017,672,359,https://cdn.rebrickable.com/media/sets/31064-1.jpg,,,14155,1,,,,2017
31065-1,Park Street Townhouse,2017,672,566,https://cdn.rebrickable.com/media/sets/31065-1.jpg,,,13524,1,,,,2017
31069-1,Modular Family Villa,2017,672,728,https://cdn.rebrickable.com/media/sets/31069-1.jpg,,,18430,1,,,,2017
31077-1,Modular Sweet Surprises,2018,672,396,https://cdn.rebrickable.com/media/sets/31077-1.jpg,,,24630,1,,,,2018
31079-1,Sunshine Surfer Van,2018,672,379,https://cdn.rebrickable.com/media/sets/31079-1.jpg,,,21213,1,,,,2018
31084-1,Pirate Roller Coaster,2018,672,923,https://cdn.rebrickable.com/media/sets/31084-1.jpg,,,24635,1,,,,2018
31085-1,Mobile Stunt Show,2018,672,581,https://cdn.rebrickable.com/media/sets/31085-1.jpg,,,24636,1,,,,2018
31091-1,Shuttle Transporter,2019,672,341,https://cdn.rebrickable.com/media/sets/31091-1.jpg,,,29994,1,,,,2019
31095-1,Fairground Carousel,2019,672,595,https://cdn.rebrickable.com/media/sets/31095-1.jpg,,,34995,1,,,,2019
31096-1,Twin-Rotor Helicopter,2019,672,569,https://cdn.rebrickable.com/media/sets/31096-1.jpg,,,34996,1,,,,2019
31098-1,Outback Cabin,2019,672,305,https://cdn.rebrickable.com/media/sets/31098-1.jpg,,,34997,1,,,,2019
31105-1,Townhouse Toy Store,2020,672,554,https://cdn.rebrickable.com/media/sets/31105-1.jpg,,,42484,1,,,,2020
31107-1,Space Rover Explorer,2020,672,510,https://cdn.rebrickable.com/media/sets/31107-1.jpg,,,56529,1,,,,2020
31108-1,Caravan Family Holiday,2020,672,766,https://cdn.rebrickable.com/media/sets/31108-1.jpg,,,56530,1,,,,2020
31109-1,Pirate Ship,2020,672,1262,https://cdn.rebrickable.com/media/sets/31109-1.jpg,,,56531,1,,,,2020
31112-1,Wild Lion,2021,672,224,https://cdn.rebrickable.com/media/sets/31112-1.jpg,141449.0,1.0,81557,1,,,,2021
31114-1,Superbike,2021,672,236,https://cdn.rebrickable.com/media/sets/31114-1.jpg,,,81556,1,,,,2021
31117-1,Space Shuttle Adventure,2021,672,486,https://cdn.rebrickable.com/media/sets/31117-1.jpg,,,100266,1,,,,2021
31119-1,Ferris Wheel,2021,672,1002,https://cdn.rebrickable.com/media/sets/31119-1.jpg,,,100319,1,,,,2021
31120-1,Medieval Castle,2021,672,1426,https://cdn.rebrickable.com/media/sets/31120-1.jpg,,,99973,1,,,,2021
31129-1,Majestic Tiger,2022,672,755,https://cdn.rebrickable.com/media/sets/31129-1.jpg,,,118319,1,,,,2022
31132-1,Viking Ship and the Midgard Serpent,2022,672,1192,https://cdn.rebrickable.com/media/sets/31132-1.jpg,,,135597,1,,,,2022
31197-1,Andy Warhol's Marilyn Monroe,2020,709,3341,https://cdn.rebrickable.com/media/sets/31197-1.jpg,,,68532,1,,,,2020
31198-1,The Beatles,2020,709,2933,https://cdn.rebrickable.com/media/sets/31198-1.jpg,,,68533,1,,,,2020
31199-1,Marvel Studios Iron Man,2020,709,3167,https://cdn.rebrickable.com/media/sets/31199-1.jpg,,,68534,1,,,,2020
31200-1,The Sith,2020,709,3406,https://cdn.rebrickable.com/media/sets/31200-1.jpg,,,68535,1,,,,2020
31201-1,Harry Potter Hogwarts Crests,2021,709,4249,https://cdn.rebrickable.com/media/sets/31201-1.jpg,,,80072,1,,,,2021
31202-1,Disney's Mickey Mouse,2021,709,2658,https://cdn.rebrickable.com/media/sets/31202-1.jpg,,,80205,1,,,,2021
31203-1,World Map,2021,709,11695,https://cdn.rebrickable.com/media/sets/31203-1.jpg,,,99244,1,,,,2021
31204-1,Elvis Presley – The King,2022,709,3445,https://cdn.rebrickable.com/media/sets/31204-1.jpg,,,125275,1,,,,2022
31206-1,The Rolling Stones,2022,709,1998,https://cdn.rebrickable.com/media/sets/31206-1.jpg,,,135690,1,,,,2022
31207-1,Floral Art,2022,709,2870,https://cdn.rebrickable.com/media/sets/31207-1.jpg,,,140993,1,,,,2022
3181-1,Passenger Plane,2010,53,309,https://cdn.rebrickable.com/media/sets/3181-1.jpg,,,8231,1,,,,2010
3181-2,Passenger Plane - ANA Version,2010,53,310,https://cdn.rebrickable.com/media/sets/3181-2.jpg,,,16166,1,,,,2010
3182-1,Airport,2010,53,705,https://cdn.rebrickable.com/media/sets/3182-1.jpg,,,6975,1,,,,2010
3185-1,Summer Riding Camp,2012,494,1160,https://cdn.rebrickable.com/media/sets/3185-1.jpg,,,3653,1,,,,2012
3189-1,Heartlake Stables,2012,494,426,https://cdn.rebrickable.com/media/sets/3189-1.jpg,,,4589,1,,,,2012
3222-1,Helicopter and Limousine,2010,53,267,https://cdn.rebrickable.com/media/sets/3222-1.jpg,,,3206,1,,,,2010
3226-1,Cars and Planes,1998,399,311,https://cdn.rebrickable.com/media/sets/3226-1.jpg,,,5699,1,,,,1998
3290-1,The Big Family House,1997,668,312,https://cdn.rebrickable.com/media/sets/3290-1.jpg,,,27814,1,,,,1997
3315-1,Olivia’s House,2012,494,734,https://cdn.rebrickable.com/media/sets/3315-1.jpg,,,14375,1,,,,2012
3409-1,Championship Challenge,2000,462,294,https://cdn.rebrickable.com/media/sets/3409-1.jpg,580.0,1.0,557,1,,,,2000
3420-1,Championship Challenge II,2002,462,388,https://cdn.rebrickable.com/media/sets/3420-1.jpg,,,142,1,,,,2002
3420-2,Championship Challenge II - FC Bayern Promo Edition,2003,462,389,https://cdn.rebrickable.com/media/sets/3420-2.jpg,,,2868,1,,,,2003
3425-1,Grand Championship Cup - U.S. Men's Team Cup Edition,2002,462,570,https://cdn.rebrickable.com/media/sets/3425-1.jpg,,,10538,1,,,,2002
3433-1,NBA Ultimate Arena,2003,459,491,https://cdn.rebrickable.com/media/sets/3433-1.jpg,14222.0,1.0,9467,1,,,,2003
3450-1,Statue of Liberty,2000,276,2899,https://cdn.rebrickable.com/media/sets/3450-1.jpg,,,1489,1,,,,2000
3451-1,Sopwith Camel,2001,673,577,https://cdn.rebrickable.com/media/sets/3451-1.jpg,14812.0,1.0,379,1,,,,2001
347-1,Fire Station with Mini Cars,1970,417,206,https://cdn.rebrickable.com/media/sets/347-1.jpg,11966.0,1.0,10467,1,,,,1970
347-2,Basic Building Set,1987,467,330,https://cdn.rebrickable.com/media/sets/347-2.jpg,,,9212,1,,,,1987
350-2,Basic Building Set,1985,467,315,https://cdn.rebrickable.com/media/sets/350-2.jpg,,,14183,1,,,,1985
355-1,Town Center Set with Roadways,1972,413,332,https://cdn.rebrickable.com/media/sets/355-1.jpg,,,6889,1,,,,1972
3555-1,Jeep,1999,480,268,https://cdn.rebrickable.com/media/sets/3555-1.jpg,,,10468,1,,,,1999
356-2,Basic Building Set with Storage Case,1987,467,331,https://cdn.rebrickable.com/media/sets/356-2.jpg,,,1996,1,,,,1987
3569-1,Grand Soccer Stadium,2006,462,384,https://cdn.rebrickable.com/media/sets/3569-1.jpg,,,7208,1,,,,2006
358-1,Rocket Base,1973,422,276,https://cdn.rebrickable.com/media/sets/358-1.jpg,,,10764,1,,,,1973
3598-1,XXL 2000 Canister,2005,22,2000,https://cdn.rebrickable.com/media/sets/3598-1.jpg,,,15622,1,,,,2005
364-1,Harbour Scene,1975,419,516,https://cdn.rebrickable.com/media/sets/364-1.jpg,,,11884,1,,,,1975
365-1,Wild West Scene,1975,424,596,https://cdn.rebrickable.com/media/sets/365-1.jpg,,,5760,1,,,,1975
365-2,Build-N-Store Chest,1990,467,339,https://cdn.rebrickable.com/media/sets/365-2.jpg,,,1760,1,,,,1990
3677-1,Red Cargo Train,2011,66,827,https://cdn.rebrickable.com/media/sets/3677-1.jpg,,,6211,1,,,,2011
3723-1,Lego Minifigure,2000,276,1850,https://cdn.rebrickable.com/media/sets/3723-1.jpg,,,13488,1,,,,2000
3724-1,Lego Dragon,2001,276,1535,https://cdn.rebrickable.com/media/sets/3724-1.jpg,,,5825,1,,,,2001
373-1,Offshore Rig with Fuel Tanker,1977,418,460,https://cdn.rebrickable.com/media/sets/373-1.jpg,,,7132,1,,,,1977
3739-1,Blacksmith Shop,2002,186,629,https://cdn.rebrickable.com/media/sets/3739-1.jpg,7474.0,1.0,10498,1,,,,2002
374-1,Fire Station,1978,67,336,https://cdn.rebrickable.com/media/sets/374-1.jpg,,,2011,1,,,,1978
375-2,Castle,1978,189,775,https://cdn.rebrickable.com/media/sets/375-2.jpg,,,12449,1,,,,1978
3760-1,35th Anniversary Bucket,1998,399,417,https://cdn.rebrickable.com/media/sets/3760-1.jpg,,,8035,1,,,,1998
3761-1,35th Anniversary Tub,1998,399,842,https://cdn.rebrickable.com/media/sets/3761-1.jpg,,,6480,1,,,,1998
3800-1,Ultimate Builders Set,2001,260,322,https://cdn.rebrickable.com/media/sets/3800-1.jpg,2456.0,1.0,3964,1,,,,2001
3804-1,"Robotics Invention System, Version 2.0",2001,260,720,https://cdn.rebrickable.com/media/sets/3804-1.jpg,2456.0,1.0,11250,1,,,,2001
3809-1,Technojaw T55,2002,463,261,https://cdn.rebrickable.com/media/sets/3809-1.jpg,,,7141,1,,,,2002
3826-1,Build-A-Bob,2006,272,445,https://cdn.rebrickable.com/media/sets/3826-1.jpg,,,1582,1,,,,2006
3829-1,Fire Nation Ship,2006,317,724,https://cdn.rebrickable.com/media/sets/3829-1.jpg,,,15092,1,,,,2006
3831-1,Rocket Ride,2008,272,279,https://cdn.rebrickable.com/media/sets/3831-1.jpg,,,2990,1,,,,2008
3834-1,Good Neighbors at Bikini Bottom,2009,272,425,https://cdn.rebrickable.com/media/sets/3834-1.jpg,,,974,1,,,,2009
3868-1,Phineas and Ferb,2012,502,281,https://cdn.rebrickable.com/media/sets/3868-1.jpg,,,63493,1,,,,2012
3920-1,The Hobbit: An Unexpected Journey,2012,502,394,https://cdn.rebrickable.com/media/sets/3920-1.jpg,,,486,1,,,,2012
395-1,1909 Rolls-Royce,1976,404,284,https://cdn.rebrickable.com/media/sets/395-1.jpg,,,16086,1,,,,1976
396-1,Thatcher Perkins Locomotive,1976,404,434,https://cdn.rebrickable.com/media/sets/396-1.jpg,,,5829,1,,,,1976
398-1,U.S.S. Constellation,1978,404,982,https://cdn.rebrickable.com/media/sets/398-1.jpg,,,11245,1,,,,1978
4000001-1,Moulding Machines,2011,599,795,https://cdn.rebrickable.com/media/sets/4000001-1.jpg,,,7084,1,,,,2011
4000007-1,Ole Kirk's House (LEGO Employee Christmas Gift Version),2012,599,910,https://cdn.rebrickable.com/media/sets/4000007-1.jpg,,,6189,1,,,,2012
4000008-1,Villy Thomsen Truck,2013,599,367,https://cdn.rebrickable.com/media/sets/4000008-1.jpg,,,7010,1,,,,2013
4000012-1,Piper Airplane,2012,599,618,https://cdn.rebrickable.com/media/sets/4000012-1.jpg,,,9852,1,,,,2012
4000020-1,"H.C. Andersen's ""Clumsy Hans"" by D.H. Design (LEGO Inside Tour Version)",2015,599,714,https://cdn.rebrickable.com/media/sets/4000020-1.jpg,,,30456,1,,,,2015
4000024-1,LEGO House Tree of Creativity,2017,599,1007,https://cdn.rebrickable.com/media/sets/4000024-1.jpg,,,31702,1,,,,2017
4000025-1,Ferguson Tractor,2018,599,446,https://cdn.rebrickable.com/media/sets/4000025-1.jpg,,,25936,1,,,,2018
4000026-1,Tree of Creativity,2018,599,840,https://cdn.rebrickable.com/media/sets/4000026-1.jpg,,,23869,1,,,,2018
4000034-1,The LEGO System House,2019,599,998,https://cdn.rebrickable.com/media/sets/4000034-1.jpg,,,36620,1,,,,2019
4000038-1,LEGO Campus,2022,252,1461,https://cdn.rebrickable.com/media/sets/4000038-1.jpg,,,132852,1,,,,2022
4002016-1,50 Years On Track,2016,599,1141,https://cdn.rebrickable.com/media/sets/4002016-1.jpg,,,16678,1,,,,2016
4002018-1,Santa and Reindeer,2018,599,1099,https://cdn.rebrickable.com/media/sets/4002018-1.jpg,,,30460,1,,,,2018
4002019-1,Yuletide Squadron Xmas-Wing Starfighter,2019,599,1038,https://cdn.rebrickable.com/media/sets/4002019-1.jpg,,,43017,1,,,,2019
4002020-1,Celebrating 40 Years of Hands-on Learning,2020,599,919,https://cdn.rebrickable.com/media/sets/4002020-1.jpg,,,82830,1,,,,2020
4002021-1,The Temple of Celebrations,2021,599,1312,https://cdn.rebrickable.com/media/sets/4002021-1.jpg,,,119397,1,,,,2021
40158-1,Pirates Chess Set,2015,154,856,https://cdn.rebrickable.com/media/sets/40158-1.jpg,,,10599,1,,,,2015
40174-1,LEGO Chess,2017,301,1450,https://cdn.rebrickable.com/media/sets/40174-1.jpg,,,17128,1,,,,2017
40179-1,Personalised Mosaic Portrait,2016,277,4502,https://cdn.rebrickable.com/media/sets/40179-1.jpg,,,18438,1,,,,2016
40253-1,Christmas Build-Up,2017,207,254,https://cdn.rebrickable.com/media/sets/40253-1.jpg,,,20466,1,,,,2017
40290-1,60 Years of the LEGO Brick,2018,598,421,https://cdn.rebrickable.com/media/sets/40290-1.jpg,,,21722,1,,,,2018
40291-1,Creative Personalities,2018,598,307,https://cdn.rebrickable.com/media/sets/40291-1.jpg,,,24641,1,,,,2018
40292-1,Christmas Gift Box,2018,227,301,https://cdn.rebrickable.com/media/sets/40292-1.jpg,,,29417,1,,,,2018
4030-1,Cargo Carrier,1987,363,323,https://cdn.rebrickable.com/media/sets/4030-1.jpg,,,4021,1,,,,1987
40338-1,Christmas Tree,2019,227,392,https://cdn.rebrickable.com/media/sets/40338-1.jpg,,,42643,1,,,,2019
40346-1,LEGOLAND Park,2019,425,1336,https://cdn.rebrickable.com/media/sets/40346-1.jpg,,,35697,1,,,,2019
40366-1,LEGO House Dinosaurs,2019,599,865,https://cdn.rebrickable.com/media/sets/40366-1.jpg,,,34574,1,,,,2019
404-1,Universal Building Set,1977,469,472,https://cdn.rebrickable.com/media/sets/404-1.jpg,,,8005,1,,,,1977
40416-1,Ice Skating Rink,2020,227,304,https://cdn.rebrickable.com/media/sets/40416-1.jpg,,,79147,1,,,,2020
40473-1,LEGOLAND Water Park,2021,425,360,https://cdn.rebrickable.com/media/sets/40473-1.jpg,,,92336,1,,,,2021
40478-1,Mini Disney Castle,2021,608,567,https://cdn.rebrickable.com/media/sets/40478-1.jpg,,,111463,1,,,,2021
40479-1,Dalmatian and Puppy,2021,610,252,https://cdn.rebrickable.com/media/sets/40479-1.jpg,,,99643,1,,,,2021
40484-1,Santa's Front Yard,2021,227,317,https://cdn.rebrickable.com/media/sets/40484-1.jpg,,,117474,1,,,,2021
40490-1,Ninjago 10,2021,610,406,https://cdn.rebrickable.com/media/sets/40490-1.jpg,,,102399,1,,,,2021
40499-1,Santa’s Sleigh,2021,227,343,https://cdn.rebrickable.com/media/sets/40499-1.jpg,,,110576,1,,,,2021
40501-1,The Wooden Duck,2020,599,621,https://cdn.rebrickable.com/media/sets/40501-1.jpg,,,64335,1,,,,2020
40503-1,Dagny Holm - Master Builder,2022,599,1072,https://cdn.rebrickable.com/media/sets/40503-1.jpg,,,129017,1,,,,2022
40521-1,Mini Disney The Haunted Mansion,2022,608,680,https://cdn.rebrickable.com/media/sets/40521-1.jpg,,,142125,1,,,,2022
40541-1,Manchester United Go Brick Me,2022,610,530,https://cdn.rebrickable.com/media/sets/40541-1.jpg,,,143151,1,,,,2022
40542-1,FC Barcelona Go Brick Me,2022,610,529,https://cdn.rebrickable.com/media/sets/40542-1.jpg,,,140978,1,,,,2022
40548-1,Spice Girls Tribute,2022,610,578,https://cdn.rebrickable.com/media/sets/40548-1.jpg,,,126550,1,,,,2022
4055-1,Medium Bucket,1997,399,329,https://cdn.rebrickable.com/media/sets/4055-1.jpg,,,15815,1,,,,1997
40560-1,Professors of Hogwarts,2022,610,605,https://cdn.rebrickable.com/media/sets/40560-1.jpg,,,135664,1,,,,2022
40561-1,Pencil Holder,2022,688,476,https://cdn.rebrickable.com/media/sets/40561-1.jpg,,,144921,1,,,,2022
40573-1,Christmas Tree,2022,227,784,https://cdn.rebrickable.com/media/sets/40573-1.jpg,,,145038,1,,,,2022
40574-1,Lego Brand Store,2022,598,541,https://cdn.rebrickable.com/media/sets/40574-1.jpg,,,142129,1,,,,2022
4093-1,Wild Windup,2003,406,319,https://cdn.rebrickable.com/media/sets/4093-1.jpg,,,2072,1,,,,2003
41006-1,Downtown Bakery,2013,494,269,https://cdn.rebrickable.com/media/sets/41006-1.jpg,136813.0,1.0,5152,1,,,,2013
41015-1,Dolphin Cruiser,2013,494,631,https://cdn.rebrickable.com/media/sets/41015-1.jpg,,,4502,1,,,,2013
41034-1,Summer Caravan,2014,494,313,https://cdn.rebrickable.com/media/sets/41034-1.jpg,,,4584,1,,,,2014
41039-1,Sunshine Ranch,2014,494,757,https://cdn.rebrickable.com/media/sets/41039-1.jpg,,,11645,1,,,,2014
41055-1,Cinderella’s Romantic Castle,2014,579,647,https://cdn.rebrickable.com/media/sets/41055-1.jpg,,,13853,1,,,,2014
41058-1,Heartlake Shopping Mall,2014,494,1162,https://cdn.rebrickable.com/media/sets/41058-1.jpg,,,5018,1,,,,2014
41062-1,Elsa's Sparkling Ice Castle,2015,687,292,https://cdn.rebrickable.com/media/sets/41062-1.jpg,,,10923,1,,,,2015
41068-1,Arendelle Castle Celebration,2016,687,477,https://cdn.rebrickable.com/media/sets/41068-1.jpg,,,12917,1,,,,2016
41074-1,Azari and the Magical Bakery,2015,600,324,https://cdn.rebrickable.com/media/sets/41074-1.jpg,,,9461,1,,,,2015
41075-1,The Elves’ Treetop Hideaway,2015,600,517,https://cdn.rebrickable.com/media/sets/41075-1.jpg,,,7729,1,,,,2015
41078-1,Skyra’s Mysterious Sky Castle,2015,600,814,https://cdn.rebrickable.com/media/sets/41078-1.jpg,61767.0,1.0,12383,1,,,,2015
41093-1,Heartlake Hair Salon,2015,494,334,https://cdn.rebrickable.com/media/sets/41093-1.jpg,,,4322,1,,,,2015
41101-1,Heartlake Grand Hotel,2015,494,1572,https://cdn.rebrickable.com/media/sets/41101-1.jpg,,,10812,1,,,,2015
41106-1,Pop Star Tour Bus,2015,494,682,https://cdn.rebrickable.com/media/sets/41106-1.jpg,,,11144,1,,,,2015
41109-1,Heartlake City Airport,2015,494,692,https://cdn.rebrickable.com/media/sets/41109-1.jpg,,,6526,1,,,,2015
41122-1,Adventure Camp Tree House,2016,494,726,https://cdn.rebrickable.com/media/sets/41122-1.jpg,,,8435,1,,,,2016
41126-1,Heartlake Riding Club,2016,494,590,https://cdn.rebrickable.com/media/sets/41126-1.jpg,,,14778,1,,,,2016
41130-1,Amusement Park Roller Coaster,2016,494,1124,https://cdn.rebrickable.com/media/sets/41130-1.jpg,,,3662,1,,,,2016
41133-1,Amusement Park Bumper Cars,2016,494,424,https://cdn.rebrickable.com/media/sets/41133-1.jpg,,,11872,1,,,,2016
41135-1,Livi's Pop Star House,2016,494,613,https://cdn.rebrickable.com/media/sets/41135-1.jpg,,,123,1,,,,2016
41146-1,Cinderella's Enchanted Evening,2017,579,351,https://cdn.rebrickable.com/media/sets/41146-1.jpg,,,19069,1,,,,2017
41148-1,Elsa's Magical Ice Palace,2017,687,701,https://cdn.rebrickable.com/media/sets/41148-1.jpg,,,16741,1,,,,2017
41153-1,Ariel's Royal Celebration Boat,2018,579,380,https://cdn.rebrickable.com/media/sets/41153-1.jpg,,,21221,1,,,,2018
41154-1,Cinderella's Dream Castle,2018,579,586,https://cdn.rebrickable.com/media/sets/41154-1.jpg,,,21222,1,,,,2018
41167-1,Arendelle Castle Village,2019,687,521,https://cdn.rebrickable.com/media/sets/41167-1.jpg,,,39915,1,,,,2019
41174-1,The Starlight Inn,2016,600,347,https://cdn.rebrickable.com/media/sets/41174-1.jpg,,,8257,1,,,,2016
41177-1,The Precious Crystal Mine,2016,600,273,https://cdn.rebrickable.com/media/sets/41177-1.jpg,,,4945,1,,,,2016
41178-1,The Dragon Sanctuary,2016,600,588,https://cdn.rebrickable.com/media/sets/41178-1.jpg,,,10642,1,,,,2016
41180-1,Ragana's Magic Shadow Castle,2016,600,1016,https://cdn.rebrickable.com/media/sets/41180-1.jpg,,,11248,1,,,,2016
41185-1,Magic Rescue from the Goblin Village,2017,600,637,https://cdn.rebrickable.com/media/sets/41185-1.jpg,,,17367,1,,,,2017
41188-1,Breakout from the Goblin King's Fortress,2017,600,696,https://cdn.rebrickable.com/media/sets/41188-1.jpg,,,19586,1,,,,2017
41194-1,Noctura's Tower & the Earth Fox Rescue,2018,600,648,https://cdn.rebrickable.com/media/sets/41194-1.jpg,,,21576,1,,,,2018
41195-1,Emily & Noctura's Showdown,2018,600,652,https://cdn.rebrickable.com/media/sets/41195-1.jpg,,,24645,1,,,,2018
41196-1,The Elvenstar Tree Bat Attack,2018,600,883,https://cdn.rebrickable.com/media/sets/41196-1.jpg,,,24646,1,,,,2018
41238-1,Lena Luthor Kryptomite Factory,2017,617,432,https://cdn.rebrickable.com/media/sets/41238-1.jpg,,,19448,1,,,,2017
