x1,title,subtitle,image,author,publication,year,month,day,reading_time,claps,url,author_url,tag_ai,tag_artificial_intelligence,tag_big_data,tag_data,tag_data_science,tag_data_visualization,tag_deep_learning,tag_machine_learning
8589,Creative Uses Of Drone By Europes Utility Companies,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,2,2,50.0,https://medium.com/deepaerodrones/creative-uses-of-drone-by-europes-utility-companies-d3b4c02ee36b,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8592,The Earths Stunning Landscapes Captured Via Drone,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,2,1,50.0,https://medium.com/deepaerodrones/the-earths-stunning-landscapes-captured-via-drone-2ef2dd04391f,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8595,AI In The Future,"What will you do? At least have a good leverage of TimeBox, a decentralized custody service!",1,TimeBox,,2018,4,2,1,16.0,https://medium.com/@timebox.network/ai-in-the-future-3e30925bf8b2,https://medium.com/@timebox.network,1,0,0,0,0,0,0,0
8601,Weekly Update (March 26April 1),This week we were able to put out two more Beta releases.,1,Aidan Cunniffe,,2018,4,2,3,5.0,https://medium.com/@aidandcunniffe/weekly-update-march-26-april-1-dd1dedbcb2c2,https://medium.com/@aidandcunniffe,1,0,0,0,0,0,0,0
8604,Is AI very tough to learn?,"Machine learning, Computer Vision , deep learning , NLP etc are nothing but a smart way to implement mathematical formulas .",0,Yashu Mittal,,2018,4,2,2,0.0,https://medium.com/@mittalyashu/is-ai-tough-to-learn-10d154662b8d,https://medium.com/@mittalyashu,1,0,0,0,0,0,0,0
8607,Breakdown of self-driving car industry in China,,1,JianyuFisher) Shi,,2018,4,3,7,589.0,https://medium.com/@fisher.jianyu.shi/breakdown-of-chinese-self-driving-car-industry-dd20deea7e73,https://medium.com/@fisher.jianyu.shi,1,0,0,0,0,0,0,0
8613,DeepBrain Chain Monthly Report #2,Dear DeepBrain Chain Community Members:,1,DeepBrain Chain,,2018,4,3,9,274.0,https://medium.com/@DeepBrain_Chain/deepbrain-chain-monthly-report-2-22e133866408,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8615,DeepBrain Chain Weekly Report #5,Dear DeepBrain Chain Community Members:,1,DeepBrain Chain,,2018,4,3,7,249.0,https://medium.com/@DeepBrain_Chain/deepbrain-chain-weekly-report-5-19c2cb05bf49,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8619,Im amped!!! The most exciting work thing I have done in ages,"Using AI to suggest and deploy apps, blend apps and conversations, and provide help when needed.",0,Adam Ginsburg,Buzzy Blog,2018,4,3,3,73.0,https://medium.com/buzzy-blog/im-amped-the-most-exciting-work-thing-i-have-done-in-ages-86a41524b2a3,https://medium.com/@adam.ginsburg,1,0,0,0,0,0,0,0
8622,TOP ICOs in the Field of Artificial Intelligence,,1,Applicature,Applicature,2018,4,3,8,172.0,https://medium.com/applicature/top-icos-in-the-field-of-artificial-intelligence-bee5b79d2139,https://medium.com/@Applicature,1,0,0,0,0,0,0,0
8625,Healthcare AI Wants Your Data for Profit,Data Sovereignty and Collective Benefit in the Coming,1,Brian Lewis MD MPH,,2018,4,3,5,121.0,https://medium.com/@BrianLewisMDMPH/healthcare-ai-wants-your-data-for-profit-7f94faa5fec5,https://medium.com/@BrianLewisMDMPH,1,0,0,0,0,0,0,0
8627,ICO ReviewCortex (CTXC) The Decentralized AI Autonomous System,"Cortex project and its team are building a decentralized AI autonomous system to revolutionize the capabilities of smart contract technology. Through the Cortex public blockchain, users will be able to augment their",0,Erica Hugh,,2018,4,3,2,52.0,https://medium.com/@hugh_erica/ico-review-cortex-the-decentralized-ai-autonomous-system-5799fb4a1ab6,https://medium.com/@hugh_erica,1,0,0,0,0,0,0,0
8628,503.2604.01,,1,DeepBrain Chain,,2018,4,3,8,0.0,https://medium.com/@DeepBrain_Chain/%E6%B7%B1%E8%84%91%E5%91%A8%E6%8A%A5%E7%AC%AC5%E6%9C%9F-03-26-04-01-6da6bf4ca6f4,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8630,What is Robelf ?,"In 2018, we will start business-to-business model to find our partners (agents or distributors), but also with Third-party service applications for customer development, so that our robots can be used in various fields, and focus on the user experience after the service and customer maintenance.",0,Robelf,,2018,4,3,6,50.0,https://medium.com/@myrobelf/what-is-robelf-2a0b81cf8d0a,https://medium.com/@myrobelf,1,0,0,0,0,0,0,0
8632,220183,,1,DeepBrain Chain,,2018,4,3,11,0.0,https://medium.com/@DeepBrain_Chain/%E6%B7%B1%E8%84%91%E6%9C%88%E6%8A%A5%E7%AC%AC2%E6%9C%9F-2018%E5%B9%B43%E6%9C%88-c3486401c863,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8633,rant,,1,Braden Turner,Poets Unlimited,2018,4,3,1,357.0,https://medium.com/poets-unlimited/rant-9ce77bb64f3b,https://medium.com/@bradentee,1,0,0,0,0,0,0,0
8634,A LOOK INTO CORTEXLABS AI PLATFORM,"Machine learning is integral to todays web applications. However, all the computing power needed",1,Victor Nyabuti,,2018,4,3,2,62.0,https://medium.com/@VictorON/a-look-into-cortexlabs-ai-platform-9b73a7bb4040,https://medium.com/@VictorON,1,0,0,0,0,0,0,0
8635,Surveillance Industry Trends in 2018,Exciting new trends in the surveillance industry are bringing change faster than a speeding,1,Matt Sailor,,2018,4,3,3,11.0,https://medium.com/@icrealtime/surveillance-industry-trends-in-2018-b59d5c02f7fd,https://medium.com/@icrealtime,1,0,0,0,0,0,0,0
8636,El verdadero peligro del anlisis de datos y la IA,,1,Kendru Estrada,Blogapside},2018,4,3,2,26.0,https://medium.com/blog-apside/el-verdadero-peligro-del-an%C3%A1lisis-de-datos-y-la-ia-2437a2b0a96e,https://medium.com/@kendru_estrada,1,0,0,0,0,0,0,0
8641,"De robots zijn er al, nu jij nog!",,1,Wouter Baetens,arinti,2018,4,3,2,4.0,https://blog.arinti.be/de-robots-zijn-er-al-nu-jij-nog-e17586f6e859,https://blog.arinti.be/@wouterbaetens,1,0,0,0,0,0,0,0
8648,"Whats real when everythings gone artificial, augmented and virtual?",Is there an algorithm for empathy?,0,Tom Mahon,,2018,4,3,2,1.0,https://medium.com/@tmahon3/whats-real-when-everything-s-gone-artificial-augmented-and-virtual-29984d5bec10,https://medium.com/@tmahon3,1,0,0,0,0,0,0,0
8650,"AI, your data & you | The Web This Week",,1,The Web Foundation,,2018,4,3,6,1.0,https://medium.com/@webfoundation/ai-your-data-you-the-web-this-week-5f93939c90a8,https://medium.com/@webfoundation,1,0,0,0,0,0,0,0
8652,The Evolution Of Drones & Certain Regulations,"In the recent years, drones received the gigantic attention, from food",1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,3,2,0.0,https://medium.com/deepaerodrones/the-evolution-of-drones-certain-regulations-3697455dee91,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8653,Drones Used As Part Of Rescue For First Time In Ozarks,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,3,2,1.0,https://medium.com/deepaerodrones/drones-used-as-part-of-rescue-for-first-time-in-ozarks-117c1efa32ff,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8654,When Artificial Intelligence meet Blockchain,,0,Sandars5487,,2018,4,3,2,3.0,https://medium.com/@so5487/when-artificial-intelligence-meet-blockchain-5c35e347c9fb,https://medium.com/@so5487,1,0,0,0,0,0,0,0
8655,The University Of Michigan Successfully Opened A Drone Complex,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,3,2,0.0,https://medium.com/deepaerodrones/the-university-of-michigan-successfully-opened-a-drone-complex-f5384cf0a5d,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8656,Looking into Chatbots,"With the dynamic development of modern technology, we at Neuroseed are proud to present one of our aims, which is to",1,NEUROSEED,,2018,4,3,3,0.0,https://medium.com/@NEUROSEED/looking-into-chatbots-fcde6d4c6bc,https://medium.com/@NEUROSEED,1,0,0,0,0,0,0,0
8657,China Will Soon Observe The Package Delivery Via Drone,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,3,2,0.0,https://medium.com/deepaerodrones/china-will-soon-observe-the-package-delivery-via-drone-545ec9886bf0,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8658,Beginners Guide To Operate A Drone,"Heres your drone, registered and all set to fly. But what if it gets crash on your first outing",1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,3,2,0.0,https://medium.com/deepaerodrones/beginners-guide-to-operate-a-drone-3194c8c3061f,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8659,[Conf Talk] Using AI to create new job,,1,"Data, Cloud and software architecture",,2018,4,3,2,0.0,https://medium.com/@thegiive/conf-talk-using-ai-to-create-new-job-15dd7bb5f279,https://medium.com/@thegiive,1,0,0,0,0,0,0,0
8662,"LIA, nouveau challenge du dirigeant","Lexcellent rapport de Cdric Villani va donner  la France enfin les moyens de valoriser son potentiel mais il ne faut pas oublier lessentiel, lutilisateur final, lentreprise et son dirigeant.",0,St phane Roder,,2018,4,3,1,51.0,https://medium.com/@stphaneroder/lia-nouveau-challenge-du-dirigeant-6365568b3cff,https://medium.com/@stphaneroder,1,0,0,0,0,0,0,0
8664,Hyundai Motor Company Forms Partnership with Californias Aurora,,1,"East-West Center in Washington, DC",Asia Matters for America,2018,4,3,2,0.0,https://medium.com/asia-matters-for-america/hyundai-motor-company-forms-partnership-with-californias-aurora-f0ef3d55f200,https://medium.com/@EWCWashington,1,0,0,0,0,0,0,0
8665,How to use Personalized Content to Target Your Audience,,1,Kaliop Canada,,2018,4,3,4,0.0,https://medium.com/@KaliopCanada/how-to-use-personalized-content-to-target-your-audience-ff284da7b8c3,https://medium.com/@KaliopCanada,1,0,0,0,0,0,0,0
8667,The massive opportunity for superior financial performance in B2B through Digital Marketing,B2C has been at the forefront of the digital marketing space. It is now B2B businesses turn to be transformed by digital marketing and they will need to pick up the pace,0,Tony Bulcaen,,2018,4,3,4,0.0,https://medium.com/@tonybulcaen_97408/the-massive-opportunity-for-superior-financial-performance-in-b2b-through-digital-marketing-6ac59b3d1278,https://medium.com/@tonybulcaen_97408,1,0,0,0,0,0,0,0
8672,Which God should your iPhone believe in?,Digital assistants effectively answers factual questions on everything from the weather,1,Thomas Telving,,2018,4,3,5,0.0,https://medium.com/@thomastelving/which-god-should-your-iphone-believe-in-7c93c55b40c5,https://medium.com/@thomastelving,1,0,0,0,0,0,0,0
8673,How developers of Xploree keyboard are using AI and ML to improve smartphone user experience.,https://bit.ly/2uEqHCW,0,Xploree,,2018,4,3,0,0.0,https://medium.com/@XploreeMoments/how-developers-of-xploree-keyboard-are-using-ai-and-ml-to-improve-smartphone-user-experience-76378a9f33bd,https://medium.com/@XploreeMoments,1,0,0,0,0,0,0,0
8679,5 GDPR measures for chatbots,"The General Data Protection Regulation, in short GDPR, is just a small two more months away. I have been working on chatbots for a while now, and in the last months we seen quite some customers struggling with the new regulation and the impact on chatbots. Ill therefore give",0,Niels Wildenberg,Chatbots Magazine,2018,4,4,6,161.0,https://chatbotsmagazine.com/5-gdpr-measures-for-chatbots-e422908c2421,https://chatbotsmagazine.com/@nwildenberg,1,0,0,0,0,0,0,0
8684,The Power of Voice-Enabled Technology,"The most personalised interface you could imagine, is one you cant see.",1,Gillian Armstrong,Hacker Noon,2018,4,4,3,39.0,https://hackernoon.com/the-power-of-voice-enabled-technology-9267b0f9a6b9,https://hackernoon.com/@virtualgill,1,0,0,0,0,0,0,0
8685,DialogFlow : A Complete Guide with Webhook,By,1,leboncoin,leboncoin Engineering Blog,2018,4,4,12,249.0,https://medium.com/leboncoin-engineering-blog/dialogflow-a-complete-guide-with-webhook-85b8456b4e1d,https://medium.com/@_leboncoin,1,0,0,0,0,0,0,0
8686,Welcome to DEEP AERO (DRONE TOKEN) Referral Program,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,4,2,119.0,https://medium.com/deepaerodrones/welcome-to-deep-aero-referral-program-c65f32a2517c,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8687,nsan Zekas ile Yapay Zeka Arasndaki Farklar,nsan zekas ve insanlar tarafndan yaratlan yapay,1,Cerebro,T rk e Yay n,2018,4,4,3,123.0,https://medium.com/t%C3%BCrkiye/i%CC%87nsan-zekas%C4%B1-ve-yapay-zeka-aras%C4%B1ndaki-farklar-516abb218585,https://medium.com/@cerebro.tech,1,0,0,0,0,0,0,0
8691,"The Future of Fashion: AI Design, Mass-Custom Production, and Virtual Clothing",One founders view on how well buy and get dressed,1,Marianna Milkis-Edwards,,2018,4,4,10,50.0,https://medium.com/@mariannamilkis/the-future-of-fashion-37965799ef93,https://medium.com/@mariannamilkis,1,0,0,0,0,0,0,0
8694,WIAD 2018: Descentralizando la organizacin de IxDA Santiago,,1,Rodrigo Vera,IxDA Santiago,2018,4,4,5,24.0,https://medium.com/ixda-santiago/wiad-2018-descentralizando-la-organizaci%C3%B3n-de-ixda-santiago-9a0dfa70516d,https://medium.com/@rots,1,0,0,0,0,0,0,0
8695,LAI al pari delle capacit umane nella traduzione cinese-inglese,"Microsoft ha annunciato una pietra miliare storica nelle capacit dellAI, dichiarando di aver raggiunto le prestazioni umane nella",0,ad astra,VISIONARI Scienza e tecnologia al servizio delle persone,2018,4,4,7,2.0,https://medium.com/visionari/lai-al-pari-delle-capacit%C3%A0-umane-nella-traduzione-cinese-inglese-e1a802ced8e6,https://medium.com/@VISIONARI,1,0,0,0,0,0,0,0
8700,TradeRiser Research Assistant,TradeRiser Research Assistant,1,TradeRiser,traderiser,2018,4,4,3,1.0,https://medium.com/traderiser/traderiser-research-assistant-7550b1da25a2,https://medium.com/@traderiser,1,0,0,0,0,0,0,0
8702,CortexAI on Blockchain!,,1,cordeliavenus,,2018,4,4,2,297.0,https://medium.com/@royal_cv6/cortex-ai-on-blockchain-5c5b2e1e5bca,https://medium.com/@royal_cv6,1,0,0,0,0,0,0,0
8703,Using the Blockchain for AI and Machine Learning,Using the Blockchain for AI and Machine Learning,1,TradeRiser,traderiser,2018,4,4,3,3.0,https://medium.com/traderiser/using-the-blockchain-for-ai-and-machine-learning-3567d52c8081,https://medium.com/@traderiser,1,0,0,0,0,0,0,0
8705,"NIAS, NASA UTM Completes TCL3 Testing","The Nevada Institute for Autonomous Systems (NIAS), in partnership with NASA UTM, conducted",1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,4,2,50.0,https://medium.com/deepaerodrones/nias-nasa-utm-completes-tcl3-testing-35378b4eaa0,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8706,Can AI Time Trackers Actually Make You More Productive?,,1,KaylaMatthews,,2018,4,4,7,5.0,https://medium.com/@KaylaEMatthews/can-ai-time-trackers-actually-make-you-more-productive-7435ee552533,https://medium.com/@KaylaEMatthews,1,0,0,0,0,0,0,0
8708,Drones Deployed For The Antarctic Sea Ice Study,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,4,2,1.0,https://medium.com/deepaerodrones/drones-deployed-for-the-antarctic-sea-ice-study-d264db8e1f29,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8712,Drone Racing To Be Seen In Naperville,An indoor drone racing track for quadcopter pilots to race is picking up speed in Naperville,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,4,2,0.0,https://medium.com/deepaerodrones/drone-racing-to-be-seen-in-naperville-60be3c2c0467,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8714,Invictus Capital Releases Free AI White Paper Plagiarism Detection Tool,Invictus Capital has pioneered the Titan AI Tool which identifies fraudulent and copycat content to address the rise of white paper plagiarism in the cryptocurrency spaceand the resulting damage to the,0,Coinidol,,2018,4,4,1,11.0,https://medium.com/@Vladar49/invictus-capital-releases-free-ai-white-paper-plagiarism-detection-tool-38b04558a406,https://medium.com/@Vladar49,1,0,0,0,0,0,0,0
8719,Covenant: a short story on A.I.,"April 2019, somewhere in Mayfair, London, England",1,Jeremy Raybould,,2018,4,4,14,14.0,https://medium.com/@jeremyraybould/covenant-a-short-story-on-a-i-cfdd73a20072,https://medium.com/@jeremyraybould,1,0,0,0,0,0,0,0
8721,"In Case You Missed It : Jackpots, Uber-fication and AI","Is the bank holiday over already? Weve enjoyed putting our feet up, now its time to hit the ground running starting with all the hottest stories this week in finance",0,Focus Solutions,,2018,4,4,3,0.0,https://medium.com/@Focus_Solutions/in-case-you-missed-it-jackpots-uber-fication-and-ai-bf64016402b4,https://medium.com/@Focus_Solutions,1,0,0,0,0,0,0,0
8725,Creating NodeJS Webhook for Dialogflow,"Creating a chatbot which provides information like movie details, news, flight details",1,Swarup Bam,Chatbots Magazine,2018,4,5,3,247.0,https://chatbotsmagazine.com/creating-nodejs-webhook-for-dialogflow-2b050f76cd75,https://chatbotsmagazine.com/@swarupbam,1,0,0,0,0,0,0,0
8730,How E-Residency of Estonia Uses AI to Help Users Get Answers Instantly and Increase Customer Satisfaction,,1,Juhan Kaarma,Chatbots Magazine,2018,4,5,9,61.0,https://chatbotsmagazine.com/how-e-residency-of-estonia-uses-ai-to-help-users-get-answers-instantly-and-increase-customer-e07e052beb4f,https://chatbotsmagazine.com/@juhankaarma,1,0,0,0,0,0,0,0
8731,A shell for prototyping scientific java applications,,1,Johan Vos,,2018,4,5,3,63.0,https://medium.com/@johanvos_42743/a-shell-for-prototyping-scientific-java-applications-913463b530fb,https://medium.com/@johanvos_42743,1,0,0,0,0,0,0,0
8734,Cortex,"Cortex Project            .     40,000  ETH  6  CTXC    .    ,       ,       .",0,BITZANTIN,Cortex Labs,2018,4,5,6,17.0,https://medium.com/cortexlabs/cortex-%ED%86%A0%ED%81%B0-%EC%B6%9C%EC%8B%9C-%EB%B3%B4%EA%B3%A0%EC%84%9C-b556b3d8b959,https://medium.com/@bitzantin,1,0,0,0,0,0,0,0
8735,A Realistic Scenario of the Future of Radiology powered by AIPart 1,,1,Amine Korchi MD,,2018,4,5,5,14.0,https://medium.com/@amine.korchi/a-realistic-scenario-of-the-future-of-radiology-part-1-c72eafc280a7,https://medium.com/@amine.korchi,1,0,0,0,0,0,0,0
8737,Cortex(FAQ) v1.0,,1,BITZANTIN,Cortex Labs,2018,4,5,5,0.0,https://medium.com/cortexlabs/cortex-%EC%9E%90%EC%A3%BC%ED%95%98%EB%8A%94%EC%A7%88%EB%AC%B8-faq-v-1-0-c8c0a006fa5d,https://medium.com/@bitzantin,1,0,0,0,0,0,0,0
8741,Drive into the futureAutonomous vehicles (Part 1),,1,Phani Marupaka,The Startup,2018,4,5,5,0.0,https://medium.com/swlh/drive-into-the-future-autonomous-vehicles-d9ccced73421,https://medium.com/@phanimarupaka,1,0,0,0,0,0,0,0
8743,"From the Bronx to El Salvador, healthcare inequality has no borders",Editors note:,0,The Human Diagnosis Project,,2018,4,5,2,53.0,https://medium.com/@humandx/from-the-bronx-to-el-salvador-healthcare-inequality-has-no-borders-56454b8784ae,https://medium.com/@humandx,1,0,0,0,0,0,0,0
8744,How Fintechs Are Leveraging Artificial Intelligence,"Fintechs have always been at the forefront of technological advances in the financial services industry. As artificial intelligence (AI) software becomes more mainstream, fintechs are once again showing the way forward by leveraging AI.",0,Roger,Roger,2018,4,5,4,0.0,https://medium.com/roger-us/how-fintechs-are-leveraging-artificial-intelligence-8e54a1a27792,https://medium.com/@tryroger,1,0,0,0,0,0,0,0
8749,Autonomous VehiclesEconomy & Humans (Part 2),,1,Phani Marupaka,The Startup,2018,4,5,4,1.0,https://medium.com/swlh/autonomous-vehicles-economy-humans-part-2-d14c2ef771f1,https://medium.com/@phanimarupaka,1,0,0,0,0,0,0,0
8750,Cortex,,0,BITZANTIN,Cortex Labs,2018,4,5,6,1.0,https://medium.com/cortexlabs/cortex-%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0-%EB%B3%B4%EC%83%81-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-f62c420c5748,https://medium.com/@bitzantin,1,0,0,0,0,0,0,0
8755,-   -,,1,Alexandr Mamontov,SOZDATEL Magazine,2018,4,5,5,0.0,https://medium.com/sozdatel-magazine/%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D1%87%D0%B0%D1%82-%D0%B1%D0%BE%D1%82%D0%BE%D0%B2-%D0%B2-%D0%B8%D0%BD%D0%B4%D1%83%D1%81%D1%82%D1%80%D0%B8%D0%B8-%D0%BE%D0%BD%D0%BB%D0%B0%D0%B9%D0%BD-%D1%82%D1%80%D0%B5%D0%B9%D0%B4%D0%B8%D0%BD%D0%B3%D0%B0-79d1708fcbb1,https://medium.com/@sozdatel,1,0,0,0,0,0,0,0
8757,Drone Technology To Deliver Medical Supplies Before Ambulance Arrives,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,5,2,0.0,https://medium.com/deepaerodrones/drone-technology-to-deliver-medical-supplies-before-ambulance-arrives-ccb57622a817,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8759,ThirdEyes App Store Developer Platform for Augmented/Mixed Reality,,1,ThirdEye Gen,,2018,4,5,2,12.0,https://medium.com/@thirdeyegen/thirdeyes-app-store-developer-platform-for-augmented-mixed-reality-9372c543172e,https://medium.com/@thirdeyegen,1,0,0,0,0,0,0,0
8761,Aksigorta yapay zeka destekli dijital asistann devreye ald!,,1,Jet Istanbul,,2018,4,5,2,7.0,https://medium.com/@jetistanbul/aksigorta-yapay-zeka-destekli-dijital-asistan%C4%B1n%C4%B1-devreye-ald%C4%B1-26df50ab9327,https://medium.com/@jetistanbul,1,0,0,0,0,0,0,0
8762,Catch The Smart City Panel Talk On Passenger Drone,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,5,2,0.0,https://medium.com/deepaerodrones/catch-the-smart-city-panel-talk-on-passenger-drone-392eef5cbae0,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8765,Scientists Deployed Drones To Create 3D Map Of Volcano,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,5,2,0.0,https://medium.com/deepaerodrones/scientists-deployed-drones-to-create-3d-map-of-volcano-65b20570ed87,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8768,Drones Inspected The Virginia Farms,Samantha Smith-Herndon of the Institute for Advanced Learning and Research displayed a drone,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,5,2,0.0,https://medium.com/deepaerodrones/drones-inspected-the-virginia-farms-3e4cd5966671,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8771,"Jackpots, Uber-fication and AI","Is the bank holiday over already? Weve enjoyed putting our feet up, now its time to hit the ground running starting with all the hottest stories this week in finance",0,Focus Solutions,The Modern Adviser,2018,4,5,3,0.0,https://medium.com/the-modern-adviser/in-case-you-missed-it-jackpots-uber-fication-and-ai-43b1ca61dd8c,https://medium.com/@Focus_Solutions,1,0,0,0,0,0,0,0
8772,Drones To Monitor Water Flow In California,The University of California has received a grant to monitor water moving through,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,5,2,0.0,https://medium.com/deepaerodrones/drones-to-monitor-water-flow-in-california-45663357e6aa,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8773,". It was at this moment, we decided not to eat our cat Mr. Fluffy. Hovering over the fresh kill. The black eyed blank stare of the rat on red brick made me salivate with anticipation.",". Its funny how not long ago, Fluffys sadistic ritual habit of leaving dead things on our doorstep, was a royal nuisance. Now in the nick of",0,Tomas J Arriaga,,2018,4,5,3,0.0,https://medium.com/@tomasjarriaga/it-was-at-this-moment-we-decided-not-to-eat-our-cat-mr-4bb814cb9e8c,https://medium.com/@tomasjarriaga,1,0,0,0,0,0,0,0
8774,Keeping Up with Marketing Technology3 Ways to Stay Ahead of the Curve,,1,Bob Carver,,2018,4,5,6,0.0,https://medium.com/@BobCarverTC/keeping-up-with-marketing-technology-3-ways-to-stay-ahead-of-the-curve-87eb7e01157c,https://medium.com/@BobCarverTC,1,0,0,0,0,0,0,0
8782,Will designers be replaced by software?,There is currently a thread in the Blender group that asked the question if #artists /,1,Aleksander Adamkiewicz,Fortify Blog,2018,4,5,3,0.0,https://medium.com/fortify-agency/will-designers-be-replaced-by-software-952145383d76,https://medium.com/@aleks.adamkiewicz,1,0,0,0,0,0,0,0
8789,How Chatbots and Mobile Apps Play Together,Chatbots and Conversational UI have more in common with,1,Hristo Borisov,Progress NativeChat,2018,4,6,5,94.0,https://medium.com/nativechat/how-chatbots-and-mobile-apps-play-together-9c280b93987e,https://medium.com/@hristoborisov,1,0,0,0,0,0,0,0
8792,A sneak peek into the future of online shopping with Eligma,"A few weeks ago, I was enjoying some father-son time, watching a soccer match. My son loves soccer, which is why his sadness when the TV broke was that much worse. I took my phone and started looking for a new TV, not knowing",0,iga Toni,Eligma Blog,2018,4,6,4,1400.0,https://medium.com/eligma-blog/a-sneak-peek-into-the-future-of-online-shopping-with-eligma-bef1f6909646,https://medium.com/@zigatoni,1,0,0,0,0,0,0,0
8797,In conversation with HR Chatbots,"At Leena AI, we like to design HR Chatbots that cater to employee needs and requirements focusing on",1,Nikita Mallya,ChatterOn,2018,4,6,3,230.0,https://blog.chatteron.io/in-conversation-with-hr-chatbots-c55514b14e06,https://blog.chatteron.io/@nikitamallya99,1,0,0,0,0,0,0,0
8800,April Newsletter,"Its finally summertime here in Sweden, at least thats what the clock says. Outside is still freezing but at least weve got",1,Hubert,Hubert.ai,2018,4,6,3,0.0,https://medium.com/hubert-ai/april-newsletter-818ee7695b26,https://medium.com/@Hubert.ai,1,0,0,0,0,0,0,0
8805,Make A Difference in Other Peoples Lives: Join us as a Community Manager at Viola.AI,Were searching for Community Managers based in USA  UK  Korea  Vietnam  Australia  Italy,0,Freddie Lacorte,Viola.AI,2018,4,6,2,18.0,https://medium.com/viola-ai/join-us-as-viola-ai-ico-community-manager-212fb21f4dd2,https://medium.com/@freddie.lacorte,1,0,0,0,0,0,0,0
8808,France: the Place to be for AI and Blockchain!,,1,NeuroChain,,2018,4,6,2,56.0,https://medium.com/@neurochaintech/france-the-place-to-be-for-ai-and-blockchain-32ba8f9708ce,https://medium.com/@neurochaintech,1,0,0,0,0,0,0,0
8809,The troops are amassing on the voice front,Amazon is expanding their Alexa team in leaps. Apple lost and what is Google doing?,1,Maarten Lens-FitzGerald,Chatbots Magazine,2018,4,6,2,2.0,https://chatbotsmagazine.com/the-troops-are-amassing-on-the-voice-front-1fb22439ced8,https://chatbotsmagazine.com/@Dutchcowboy,1,0,0,0,0,0,0,0
8810,Interview with the Aitheon team,ICO,0,Crypto Unveil,Crypto Unveil,2018,4,6,4,3.0,https://medium.com/crypto-unveil/interview-with-the-aitheon-team-6a65366f8cce,https://medium.com/@cryptounveil,1,0,0,0,0,0,0,0
8811,Reinventing Career Management with Arcnet,Freelancing has become extremely commonplace in the digital age with 57 million,1,Natalie G.,Arcnet.io,2018,4,6,3,54.0,https://medium.com/arcnet-distributed-career-management/reinventing-career-management-with-arcnet-7b08d84d24b5,https://medium.com/@natalie.arcnet,1,0,0,0,0,0,0,0
8815,Its official: The traditional office is dead.,The number of employees working outside the regular,1,StatusToday,The Official StatusToday Blog,2018,4,6,2,1.0,https://blog.statustoday.com/its-official-the-traditional-office-is-dead-2d4b60e22cba,https://blog.statustoday.com/@statustoday,1,0,0,0,0,0,0,0
8823,Drone Operation For Commercial Purpose Will Become Easier: Says FAA,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,6,2,2.0,https://medium.com/deepaerodrones/drone-operation-for-commercial-purpose-will-become-easier-says-faa-fde8965f9062,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
