week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1985-09-15,15,2844860.0,Singin' in the Rain,Gershwin Theatre,275355.0,,31.18,,8832,1933,0.5711,8,0
1985-09-15,15,2844860.0,Song and Dance,Royale Theatre,195023.0,,33.94,,5746,1069,0.7679,0,7
1985-09-15,15,2844860.0,Sunday in the Park with George,Booth Theatre,116763.0,,26.68,,4377,771,0.7096,8,0
1985-09-15,15,2844860.0,The Odd Couple,Broadhurst Theatre,157974.0,,27.26,,5796,1181,0.6135,8,0
1985-09-15,15,2844860.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,66360.0,,12.83,,5172,1068,0.9685,0,5
1985-09-22,16,2958210.0,42nd Street,St. James Theatre,249334.0,,31.37,,7949,1655,0.6004,8,0
1985-09-22,16,2958210.0,A Chorus Line,Sam S. Shubert Theatre,189860.0,,29.64,,6405,1472,0.5439,8,0
1985-09-22,16,2958210.0,As Is,Lyceum Theatre,58712.0,,18.86,,3113,684,0.5689,8,0
1985-09-22,16,2958210.0,Big River,Eugene O'Neill Theatre,259864.0,,34.86,,7455,1018,0.9154,8,0
1985-09-22,16,2958210.0,Biloxi Blues,Neil Simon Theatre,219835.0,,25.84,,8509,1336,0.7961,8,0
1985-09-22,16,2958210.0,Brighton Beach Memoirs,46th Street Theatre,94672.0,,18.39,,5147,1368,0.4703,8,0
1985-09-22,16,2958210.0,Cats,Winter Garden Theatre,462405.0,,38.5,,12010,1482,1.013,8,0
1985-09-22,16,2958210.0,Doubles,Ritz Theatre,59989.0,,19.6,,3060,499,0.7665,8,0
1985-09-22,16,2958210.0,La Cage aux Folles,Palace Theatre,387328.0,,34.54,,11215,1683,0.833,8,0
1985-09-22,16,2958210.0,Oh! Calcutta!,Edison Theatre,38768.0,,14.25,,2721,499,0.6059,9,0
1985-09-22,16,2958210.0,Singin' in the Rain,Gershwin Theatre,261078.0,,30.93,,8441,1933,0.5458,8,0
1985-09-22,16,2958210.0,Song and Dance,Royale Theatre,209244.0,,37.08,,5643,1069,0.7541,2,5
1985-09-22,16,2958210.0,Sunday in the Park with George,Booth Theatre,117653.0,,27.72,,4244,771,0.6881,8,0
1985-09-22,16,2958210.0,The Iceman Cometh,Lunt-Fontanne Theatre,45466.0,,16.02,,2838,1511,0.9391,0,2
1985-09-22,16,2958210.0,The Marriage of Figaro,Circle in the Square Theatre,9840.0,,8.17,,1204,602,0.6667,0,3
1985-09-22,16,2958210.0,The Odd Couple,Broadhurst Theatre,147614.0,,27.47,,5373,1181,0.5687,8,0
1985-09-22,16,2958210.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,146548.0,,18.85,,7774,1068,1.0399,0,7
1985-09-29,17,3049484.0,42nd Street,St. James Theatre,233486.0,,30.97,,7540,1655,0.5695,8,0
1985-09-29,17,3049484.0,A Chorus Line,Sam S. Shubert Theatre,174957.0,,29.74,,5883,1472,0.4996,8,0
1985-09-29,17,3049484.0,As Is,Lyceum Theatre,52968.0,,16.13,,3284,684,0.6001,8,0
1985-09-29,17,3049484.0,Big River,Eugene O'Neill Theatre,265438.0,,34.75,,7639,1018,0.938,8,0
1985-09-29,17,3049484.0,Biloxi Blues,Neil Simon Theatre,204844.0,,25.99,,7883,1336,0.7376,8,0
1985-09-29,17,3049484.0,Brighton Beach Memoirs,46th Street Theatre,89105.0,,18.01,,4948,1368,0.4521,8,0
1985-09-29,17,3049484.0,Cats,Winter Garden Theatre,469036.0,,39.12,,11991,1482,1.0114,8,0
1985-09-29,17,3049484.0,Doubles,Ritz Theatre,54781.0,,19.54,,2804,499,0.7024,8,0
1985-09-29,17,3049484.0,La Cage aux Folles,Palace Theatre,379031.0,,34.71,,10919,1683,0.811,8,0
1985-09-29,17,3049484.0,Oh! Calcutta!,Edison Theatre,34680.0,,14.24,,2435,499,0.5422,9,0
1985-09-29,17,3049484.0,Singin' in the Rain,Gershwin Theatre,283242.0,,29.83,,9494,1933,0.6139,8,0
1985-09-29,17,3049484.0,Song and Dance,Royale Theatre,259453.0,,32.79,,7913,1069,0.9253,8,0
1985-09-29,17,3049484.0,Sunday in the Park with George,Booth Theatre,112888.0,,27.47,,4110,771,0.6663,8,0
1985-09-29,17,3049484.0,The Iceman Cometh,Lunt-Fontanne Theatre,94939.0,,15.95,,5953,1511,0.6566,1,5
1985-09-29,17,3049484.0,The Marriage of Figaro,Circle in the Square Theatre,41424.0,,14.73,,2813,602,0.5841,0,8
1985-09-29,17,3049484.0,The Odd Couple,Broadhurst Theatre,137665.0,,26.64,,5167,1181,0.5469,8,0
1985-09-29,17,3049484.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,161547.0,,23.31,,6930,1068,0.927,5,2
1985-10-06,18,3365082.0,42nd Street,St. James Theatre,262310.0,,31.63,,8294,1655,0.6264,8,0
1985-10-06,18,3365082.0,A Chorus Line,Sam S. Shubert Theatre,192262.0,,30.82,,6238,1472,0.5297,8,0
1985-10-06,18,3365082.0,As Is,Lyceum Theatre,64462.0,,16.42,,3926,684,0.7175,8,0
1985-10-06,18,3365082.0,Big River,Eugene O'Neill Theatre,286174.0,,36.77,,7782,1018,0.9556,8,0
1985-10-06,18,3365082.0,Biloxi Blues,Neil Simon Theatre,231213.0,,26.63,,8684,1336,0.8125,8,0
1985-10-06,18,3365082.0,Brighton Beach Memoirs,46th Street Theatre,109125.0,,18.27,,5973,1368,0.5458,8,0
1985-10-06,18,3365082.0,Cats,Winter Garden Theatre,459265.0,,38.36,,11974,1482,1.01,8,0
1985-10-06,18,3365082.0,Doubles,Ritz Theatre,56034.0,,20.33,,2756,499,0.6904,8,0
1985-10-06,18,3365082.0,La Cage aux Folles,Palace Theatre,368987.0,,33.7,,10949,1383,0.9896,8,0
1985-10-06,18,3365082.0,Oh! Calcutta!,Edison Theatre,39122.0,,14.26,,2743,499,0.6108,9,0
1985-10-06,18,3365082.0,Singin' in the Rain,Gershwin Theatre,307953.0,,30.37,,10140,1933,0.6557,8,0
1985-10-06,18,3365082.0,Song and Dance,Royale Theatre,291915.0,,35.16,,8302,1069,0.9708,8,0
1985-10-06,18,3365082.0,Sunday in the Park with George,Booth Theatre,131764.0,,28.81,,4573,771,0.7414,8,0
1985-10-06,18,3365082.0,The Iceman Cometh,Lunt-Fontanne Theatre,152720.0,,21.0,,7274,1511,0.8023,6,0
1985-10-06,18,3365082.0,The Marriage of Figaro,Circle in the Square Theatre,53766.0,,15.53,,3463,602,0.7191,0,8
1985-10-06,18,3365082.0,The Odd Couple,Broadhurst Theatre,162622.0,,27.11,,5999,1181,0.6349,8,0
1985-10-06,18,3365082.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,195388.0,,24.54,,7961,1068,0.9318,8,0
1985-10-13,19,4054665.0,42nd Street,St. James Theatre,321796.0,,31.91,,10084,1655,0.7616,8,0
1985-10-13,19,4054665.0,A Chorus Line,Sam S. Shubert Theatre,231773.0,,30.42,,7619,1472,0.647,8,0
1985-10-13,19,4054665.0,As Is,Lyceum Theatre,73305.0,,17.06,,4298,684,0.7855,8,0
1985-10-13,19,4054665.0,Big River,Eugene O'Neill Theatre,303231.0,,37.39,,8110,1018,0.9958,8,0
1985-10-13,19,4054665.0,Biloxi Blues,Neil Simon Theatre,236626.0,,27.65,,8558,1336,0.8007,8,0
1985-10-13,19,4054665.0,Brighton Beach Memoirs,46th Street Theatre,134621.0,,19.22,,7005,1368,0.6401,8,0
1985-10-13,19,4054665.0,Cats,Winter Garden Theatre,456407.0,,38.02,,12004,1482,1.0125,8,0
1985-10-13,19,4054665.0,Doubles,Ritz Theatre,86379.0,,20.46,,4222,864,0.6108,8,0
1985-10-13,19,4054665.0,La Cage aux Folles,Palace Theatre,408678.0,,35.21,,11606,1683,0.862,8,0
1985-10-13,19,4054665.0,Oh! Calcutta!,Edison Theatre,54314.0,,14.08,,3857,499,0.8588,9,0
1985-10-13,19,4054665.0,Singin' in the Rain,Gershwin Theatre,362874.0,,31.63,,11472,1933,0.7419,8,0
1985-10-13,19,4054665.0,Song and Dance,Royale Theatre,262428.0,,35.03,,7491,1069,0.8759,8,0
1985-10-13,19,4054665.0,Sunday in the Park with George,Booth Theatre,190225.0,,31.42,,6055,771,0.9817,8,0
1985-10-13,19,4054665.0,Tango Argentino,Mark Hellinger Theatre,300000.0,,33.33,,9000,1603,0.7018,7,1
1985-10-13,19,4054665.0,The Iceman Cometh,Lunt-Fontanne Theatre,163781.0,,29.57,,5539,1511,0.611,6,0
1985-10-13,19,4054665.0,The Marriage of Figaro,Circle in the Square Theatre,60277.0,,16.68,,3614,602,0.7504,5,3
1985-10-13,19,4054665.0,The Odd Couple,Broadhurst Theatre,199759.0,,26.76,,7466,1181,0.7902,8,0
1985-10-13,19,4054665.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,208191.0,,24.32,,8562,1068,1.0021,8,0
1985-10-20,20,3951350.0,42nd Street,St. James Theatre,319742.0,,31.02,,10307,1655,0.7785,8,0
1985-10-20,20,3951350.0,A Chorus Line,Sam S. Shubert Theatre,249316.0,,30.3,,8227,1472,0.6986,8,0
1985-10-20,20,3951350.0,As Is,Lyceum Theatre,70618.0,,17.3,,4081,684,0.7458,8,0
1985-10-20,20,3951350.0,Big River,Eugene O'Neill Theatre,297818.0,,36.89,,8073,1018,0.9913,8,0
1985-10-20,20,3951350.0,Biloxi Blues,Neil Simon Theatre,250828.0,,28.16,,8906,1336,0.8333,8,0
1985-10-20,20,3951350.0,Brighton Beach Memoirs,46th Street Theatre,135685.0,,19.26,,7045,1368,0.6437,8,0
1985-10-20,20,3951350.0,Cats,Winter Garden Theatre,458863.0,,38.24,,12001,1482,1.0122,8,0
1985-10-20,20,3951350.0,Doubles,Ritz Theatre,92951.0,,20.4,,4557,864,0.6593,8,0
1985-10-20,20,3951350.0,La Cage aux Folles,Palace Theatre,406785.0,,35.59,,11431,1683,0.849,8,0
1985-10-20,20,3951350.0,Oh! Calcutta!,Edison Theatre,48137.0,,15.09,,3190,499,0.7103,9,0
1985-10-20,20,3951350.0,Singin' in the Rain,Gershwin Theatre,386200.0,,32.76,,11787,1933,0.7622,8,0
1985-10-20,20,3951350.0,Song and Dance,Royale Theatre,261407.0,,35.86,,7290,1069,0.8524,8,0
1985-10-20,20,3951350.0,Tango Argentino,Mark Hellinger Theatre,317336.0,,34.22,,9274,1603,0.7232,8,0
1985-10-20,20,3951350.0,The Iceman Cometh,Lunt-Fontanne Theatre,168336.0,,29.34,,5737,1511,0.6328,6,0
1985-10-20,20,3951350.0,The Marriage of Figaro,Circle in the Square Theatre,73530.0,,17.4,,4226,602,0.8775,8,0
1985-10-20,20,3951350.0,The Nerd,Helen Hayes Theatre,7500.0,,42.86,,175,499,0.1169,0,3
1985-10-20,20,3951350.0,The Odd Couple,Broadhurst Theatre,197925.0,,25.91,,7638,1181,0.8084,8,0
1985-10-20,20,3951350.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,208373.0,,24.35,,8557,1068,1.0015,8,0
1985-10-27,21,3870274.0,42nd Street,St. James Theatre,302477.0,,31.04,,9746,1655,0.7361,8,0
1985-10-27,21,3870274.0,A Chorus Line,Sam S. Shubert Theatre,225653.0,,29.61,,7622,1472,0.6472,8,0
1985-10-27,21,3870274.0,As Is,Lyceum Theatre,65409.0,,17.37,,3765,684,0.688,8,0
1985-10-27,21,3870274.0,Big River,Eugene O'Neill Theatre,300103.0,,37.12,,8085,1018,0.9928,8,0
1985-10-27,21,3870274.0,Biloxi Blues,Neil Simon Theatre,235868.0,,27.41,,8605,1336,0.8051,8,0
1985-10-27,21,3870274.0,Brighton Beach Memoirs,46th Street Theatre,121542.0,,18.68,,6507,1368,0.5946,8,0
1985-10-27,21,3870274.0,Cats,Winter Garden Theatre,461482.0,,38.42,,12011,1482,1.0131,8,0
1985-10-27,21,3870274.0,Doubles,Ritz Theatre,80675.0,,20.01,,4032,864,0.5833,8,0
1985-10-27,21,3870274.0,La Cage aux Folles,Palace Theatre,406665.0,,35.57,,11434,1683,0.8492,8,0
1985-10-27,21,3870274.0,Oh! Calcutta!,Edison Theatre,43253.0,,14.99,,2885,499,0.6424,9,0
1985-10-27,21,3870274.0,Singin' in the Rain,Gershwin Theatre,354130.0,,31.29,,11318,1933,0.7319,8,0
1985-10-27,21,3870274.0,Song and Dance,Royale Theatre,215841.0,,36.48,,5917,1069,0.6919,8,0
1985-10-27,21,3870274.0,Tango Argentino,Mark Hellinger Theatre,370434.0,,34.45,,10752,1603,0.8384,8,0
1985-10-27,21,3870274.0,The Iceman Cometh,Lunt-Fontanne Theatre,164715.0,,29.31,,5619,1511,0.6198,6,0
1985-10-27,21,3870274.0,The Marriage of Figaro,Circle in the Square Theatre,72040.0,,16.86,,4272,602,0.887,8,0
1985-10-27,21,3870274.0,The Nerd,Helen Hayes Theatre,46000.0,,38.33,,1200,499,0.3006,0,8
1985-10-27,21,3870274.0,The Odd Couple,Broadhurst Theatre,190225.0,,26.7,,7124,1181,0.754,8,0
1985-10-27,21,3870274.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,213762.0,,25.07,,8527,1068,0.998,8,0
1985-11-03,22,3665109.0,42nd Street,St. James Theatre,260710.0,,32.19,,8100,1655,0.6118,8,0
1985-11-03,22,3665109.0,A Chorus Line,Sam S. Shubert Theatre,199286.0,,30.3,,6578,1472,0.5586,8,0
1985-11-03,22,3665109.0,As Is,Lyceum Theatre,53973.0,,16.77,,3219,684,0.5883,8,0
1985-11-03,22,3665109.0,Big River,Eugene O'Neill Theatre,280332.0,,36.0,,7788,1018,0.9563,8,0
1985-11-03,22,3665109.0,Biloxi Blues,Neil Simon Theatre,220024.0,,26.86,,8193,1336,0.7666,8,0
1985-11-03,22,3665109.0,Brighton Beach Memoirs,46th Street Theatre,112304.0,,19.0,,5910,1368,0.54,8,0
1985-11-03,22,3665109.0,Cats,Winter Garden Theatre,465093.0,,38.66,,12029,1482,1.0146,8,0
1985-11-03,22,3665109.0,Doubles,Ritz Theatre,85944.0,,20.39,,4214,864,0.6097,8,0
1985-11-03,22,3665109.0,La Cage aux Folles,Palace Theatre,359677.0,,34.19,,10521,1683,0.7814,8,0
1985-11-03,22,3665109.0,Oh! Calcutta!,Edison Theatre,39641.0,,14.76,,2686,499,0.5981,9,0
1985-11-03,22,3665109.0,Singin' in the Rain,Gershwin Theatre,318284.0,,32.39,,9827,1933,0.6355,8,0
1985-11-03,22,3665109.0,Song and Dance,Royale Theatre,278580.0,,35.49,,7849,1069,0.9178,8,0
1985-11-03,22,3665109.0,Tango Argentino,Mark Hellinger Theatre,369090.0,,34.71,,10635,1603,0.8293,8,0
1985-11-03,22,3665109.0,The Iceman Cometh,Lunt-Fontanne Theatre,139265.0,,28.64,,4863,1511,0.5364,6,0
1985-11-03,22,3665109.0,The Marriage of Figaro,Circle in the Square Theatre,62255.0,,17.52,,3554,602,0.738,8,0
1985-11-03,22,3665109.0,The Nerd,Helen Hayes Theatre,35500.0,,39.44,,900,499,0.2255,0,8
1985-11-03,22,3665109.0,The Odd Couple,Broadhurst Theatre,169216.0,,26.04,,6498,1181,0.6878,8,0
1985-11-03,22,3665109.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,215935.0,,25.11,,8599,1068,1.0064,8,0
1985-11-10,23,3934418.0,42nd Street,St. James Theatre,325960.0,,30.51,,10684,1655,0.8069,8,0
1985-11-10,23,3934418.0,A Chorus Line,Sam S. Shubert Theatre,218474.0,,28.85,,7573,1472,0.6431,8,0
1985-11-10,23,3934418.0,As Is,Lyceum Theatre,61834.0,,17.56,,3521,685,0.6425,8,0
1985-11-10,23,3934418.0,Big River,Eugene O'Neill Theatre,294612.0,,36.19,,8141,1018,0.9996,8,0
1985-11-10,23,3934418.0,Biloxi Blues,Neil Simon Theatre,218962.0,,27.23,,8040,1336,0.7522,8,0
1985-11-10,23,3934418.0,Brighton Beach Memoirs,46th Street Theatre,134022.0,,20.48,,6543,1368,0.5979,8,0
1985-11-10,23,3934418.0,Cats,Winter Garden Theatre,464444.0,,38.66,,12015,1482,1.0134,8,0
1985-11-10,23,3934418.0,Doubles,Ritz Theatre,82663.0,,20.37,,4058,864,0.5871,8,0
1985-11-10,23,3934418.0,La Cage aux Folles,Palace Theatre,372987.0,,35.25,,10581,1683,0.7859,8,0
1985-11-10,23,3934418.0,Oh! Calcutta!,Edison Theatre,46881.0,,15.02,,3121,499,0.7818,8,0
1985-11-10,23,3934418.0,Singin' in the Rain,Gershwin Theatre,339368.0,,32.42,,10467,1933,0.6769,8,0
1985-11-10,23,3934418.0,Song and Dance,Royale Theatre,292133.0,,35.92,,8133,1039,0.9785,8,0
1985-11-10,23,3934418.0,Tango Argentino,Mark Hellinger Theatre,380667.0,,34.25,,11115,1603,0.8667,8,0
1985-11-10,23,3934418.0,The Boys of Winter,Biltmore Theatre,54051.0,,19.74,,2738,499,0.6859,0,8
1985-11-10,23,3934418.0,The Iceman Cometh,Lunt-Fontanne Theatre,140103.0,,29.0,,4831,1511,0.5329,6,0
1985-11-10,23,3934418.0,The Marriage of Figaro,Circle in the Square Theatre,72631.0,,17.48,,4154,602,0.8625,8,0
1985-11-10,23,3934418.0,The Nerd,Helen Hayes Theatre,26500.0,,44.17,,600,499,0.1718,4,3
1985-11-10,23,3934418.0,The Odd Couple,Broadhurst Theatre,191651.0,,26.31,,7284,1181,0.771,8,0
1985-11-10,23,3934418.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,216475.0,,26.22,,8256,1079,0.9564,8,0
1985-11-17,24,3852479.0,42nd Street,St. James Theatre,289927.0,,32.0,,9059,1655,0.6842,8,0
1985-11-17,24,3852479.0,A Chorus Line,Sam S. Shubert Theatre,209932.0,,28.48,,7372,1472,0.626,8,0
1985-11-17,24,3852479.0,As Is,Lyceum Theatre,53769.0,,16.82,,3196,685,0.5832,8,0
1985-11-17,24,3852479.0,Big River,Eugene O'Neill Theatre,288633.0,,36.63,,7879,1018,0.9675,8,0
1985-11-17,24,3852479.0,Biloxi Blues,Neil Simon Theatre,220721.0,,27.29,,8088,1336,0.7567,8,0
1985-11-17,24,3852479.0,Brighton Beach Memoirs,46th Street Theatre,114282.0,,19.55,,5847,1368,0.5343,8,0
1985-11-17,24,3852479.0,Cats,Winter Garden Theatre,458737.0,,38.22,,12001,1482,1.0122,8,0
1985-11-17,24,3852479.0,Doubles,Ritz Theatre,83465.0,,19.1,,4371,864,0.6324,8,0
1985-11-17,24,3852479.0,La Cage aux Folles,Palace Theatre,395068.0,,34.74,,11373,1683,0.8447,8,0
1985-11-17,24,3852479.0,Oh! Calcutta!,Edison Theatre,37780.0,,14.48,,2609,499,0.6536,8,0
1985-11-17,24,3852479.0,Singin' in the Rain,Gershwin Theatre,336148.0,,31.01,,10841,1933,0.701,8,0
1985-11-17,24,3852479.0,Song and Dance,Royale Theatre,279998.0,,35.51,,7886,1039,0.9487,8,0
1985-11-17,24,3852479.0,Tango Argentino,Mark Hellinger Theatre,312788.0,,34.94,,8952,1603,0.6981,8,0
1985-11-17,24,3852479.0,The Boys of Winter,Biltmore Theatre,47057.0,,21.19,,2221,499,0.5564,0,8
1985-11-17,24,3852479.0,The Iceman Cometh,Lunt-Fontanne Theatre,121011.0,,27.07,,4470,1511,0.4931,6,0
1985-11-17,24,3852479.0,The Marriage of Figaro,Circle in the Square Theatre,64392.0,,16.79,,3836,602,0.7965,8,0
1985-11-17,24,3852479.0,The Mystery of Edwin Drood,Imperial Theatre,142107.0,,24.51,,5798,1454,0.4985,0,8
1985-11-17,24,3852479.0,The Odd Couple,Broadhurst Theatre,177401.0,,26.63,,6662,1181,0.7051,8,0
1985-11-17,24,3852479.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,219263.0,,25.59,,8567,1079,0.9925,8,0
1985-11-24,25,3769079.0,42nd Street,St. James Theatre,253825.0,,32.02,,7928,1655,0.5988,8,0
1985-11-24,25,3769079.0,A Chorus Line,Sam S. Shubert Theatre,189451.0,,29.26,,6474,1472,0.5498,8,0
1985-11-24,25,3769079.0,As Is,Lyceum Theatre,46106.0,,17.88,,2578,685,0.4704,8,0
1985-11-24,25,3769079.0,Big River,Eugene O'Neill Theatre,295406.0,,36.24,,8151,1018,1.0009,8,0
1985-11-24,25,3769079.0,Biloxi Blues,Neil Simon Theatre,210168.0,,27.26,,7711,1336,0.7215,8,0
1985-11-24,25,3769079.0,Brighton Beach Memoirs,46th Street Theatre,111909.0,,20.11,,5564,1368,0.5084,8,0
1985-11-24,25,3769079.0,Cats,Winter Garden Theatre,459877.0,,38.32,,12001,1482,1.0122,8,0
1985-11-24,25,3769079.0,Doubles,Ritz Theatre,65450.0,,18.34,,3569,864,0.5163,8,0
1985-11-24,25,3769079.0,I'm Not Rappaport,Booth Theatre,115436.0,,23.28,,4959,785,0.7896,8,0
1985-11-24,25,3769079.0,La Cage aux Folles,Palace Theatre,366285.0,,34.15,,10726,1683,0.7966,8,0
1985-11-24,25,3769079.0,Oh! Calcutta!,Edison Theatre,36934.0,,14.41,,2563,499,0.642,8,0
1985-11-24,25,3769079.0,Singin' in the Rain,Gershwin Theatre,309764.0,,29.74,,10416,1933,0.6736,8,0
1985-11-24,25,3769079.0,Song and Dance,Royale Theatre,277304.0,,35.81,,7744,1039,0.9317,8,0
1985-11-24,25,3769079.0,Tango Argentino,Mark Hellinger Theatre,310572.0,,36.18,,8583,1603,0.6693,8,0
1985-11-24,25,3769079.0,The Boys of Winter,Biltmore Theatre,45832.0,,18.31,,2503,499,0.627,0,8
1985-11-24,25,3769079.0,The Iceman Cometh,Lunt-Fontanne Theatre,119360.0,,25.76,,4634,1511,0.5111,6,0
1985-11-24,25,3769079.0,The Marriage of Figaro,Circle in the Square Theatre,30433.0,,15.03,,2025,602,0.4205,8,0
1985-11-24,25,3769079.0,The Mystery of Edwin Drood,Imperial Theatre,164501.0,,23.84,,6900,1454,0.5932,0,8
1985-11-24,25,3769079.0,The Odd Couple,Broadhurst Theatre,140695.0,,27.26,,5162,1181,0.5464,8,0
1985-11-24,25,3769079.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,219771.0,,26.08,,8426,1079,0.9761,8,0
1985-12-01,26,4822918.0,42nd Street,St. James Theatre,366677.0,,33.14,,11063,1655,0.8356,8,0
1985-12-01,26,4822918.0,A Chorus Line,Sam S. Shubert Theatre,282963.0,,32.2,,8789,1472,0.7463,8,0
1985-12-01,26,4822918.0,As Is,Lyceum Theatre,60075.0,,19.14,,3139,685,0.5728,8,0
1985-12-01,26,4822918.0,Big River,Eugene O'Neill Theatre,319253.0,,38.9,,8206,1018,1.0076,8,0
1985-12-01,26,4822918.0,Biloxi Blues,Neil Simon Theatre,260873.0,,29.41,,8871,1336,0.83,8,0
1985-12-01,26,4822918.0,Blood Knot,John Golden Theatre,44326.0,,19.32,,2294,805,0.7124,0,4
1985-12-01,26,4822918.0,Brighton Beach Memoirs,46th Street Theatre,147323.0,,21.9,,6728,1368,0.6148,8,0
1985-12-01,26,4822918.0,Cats,Winter Garden Theatre,473179.0,,39.18,,12078,1482,1.0187,8,0
1985-12-01,26,4822918.0,Doubles,Ritz Theatre,90145.0,,20.92,,4309,864,0.6234,8,0
1985-12-01,26,4822918.0,Hay Fever,Music Box Theatre,33885.0,,21.1,,1606,1110,0.3617,0,4
1985-12-01,26,4822918.0,I'm Not Rappaport,Booth Theatre,131965.0,,23.93,,5514,785,0.878,8,0
1985-12-01,26,4822918.0,Jerry's Girls,St. James Theatre,175288.0,,20.1,,8721,1621,0.6725,0,8
1985-12-01,26,4822918.0,La Cage aux Folles,Palace Theatre,430222.0,,35.64,,12072,1683,0.8966,8,0
1985-12-01,26,4822918.0,Oh! Calcutta!,Edison Theatre,44364.0,,14.49,,3062,499,0.6818,9,0
1985-12-01,26,4822918.0,Singin' in the Rain,Gershwin Theatre,372899.0,,34.35,,10855,1933,0.702,8,0
1985-12-01,26,4822918.0,Song and Dance,Royale Theatre,300940.0,,37.38,,8051,1039,0.9686,8,0
1985-12-01,26,4822918.0,Tango Argentino,Mark Hellinger Theatre,315797.0,,33.45,,9440,1603,0.7361,8,0
1985-12-01,26,4822918.0,The Boys of Winter,Biltmore Theatre,53483.0,,22.66,,2360,499,0.5912,1,7
1985-12-01,26,4822918.0,The Iceman Cometh,Lunt-Fontanne Theatre,195891.0,,28.83,,6795,1511,0.7495,6,0
1985-12-01,26,4822918.0,The Marriage of Figaro,Circle in the Square Theatre,44430.0,,17.31,,2567,602,0.533,8,0
1985-12-01,26,4822918.0,The Mystery of Edwin Drood,Imperial Theatre,220749.0,,31.04,,7111,1454,0.6113,0,8
1985-12-01,26,4822918.0,The Odd Couple,Broadhurst Theatre,183272.0,,29.14,,6290,1181,0.6657,8,0
1985-12-01,26,4822918.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,206179.0,,27.03,,7629,1079,1.0101,7,0
1985-12-01,26,4822918.0,Wind in the Willows,Nederlander Theatre,68740.0,,19.23,,3574,1182,0.432,0,7
1985-12-08,27,4280354.0,42nd Street,St. James Theatre,314035.0,,33.55,,9359,1655,0.7069,8,0
1985-12-08,27,4280354.0,A Chorus Line,Sam S. Shubert Theatre,242153.0,,28.92,,8372,1472,0.7109,8,0
1985-12-08,27,4280354.0,As Is,Lyceum Theatre,44368.0,,15.22,,2915,685,0.5319,8,0
1985-12-08,27,4280354.0,Big River,Eugene O'Neill Theatre,311713.0,,38.0,,8203,1018,1.0072,8,0
1985-12-08,27,4280354.0,Biloxi Blues,Neil Simon Theatre,232265.0,,28.28,,8212,1336,0.7683,8,0
1985-12-08,27,4280354.0,Blood Knot,John Golden Theatre,67950.0,,16.33,,4162,805,0.6463,0,8
1985-12-08,27,4280354.0,Brighton Beach Memoirs,46th Street Theatre,129250.0,,21.6,,5984,1368,0.5468,8,0
1985-12-08,27,4280354.0,Cats,Winter Garden Theatre,460612.0,,38.33,,12018,1482,1.0137,8,0
1985-12-08,27,4280354.0,Doubles,Ritz Theatre,87371.0,,20.63,,4235,864,0.6127,8,0
1985-12-08,27,4280354.0,Hay Fever,Music Box Theatre,59209.0,,15.03,,3940,1110,0.4437,0,8
1985-12-08,27,4280354.0,I'm Not Rappaport,Booth Theatre,132546.0,,24.95,,5313,785,0.846,8,0
1985-12-08,27,4280354.0,La Cage aux Folles,Palace Theatre,387799.0,,35.4,,10955,1683,0.8137,8,0
1985-12-08,27,4280354.0,Oh! Calcutta!,Edison Theatre,36135.0,,14.43,,2504,499,0.5576,9,0
1985-12-08,27,4280354.0,Singin' in the Rain,Gershwin Theatre,371685.0,,32.87,,11308,1933,0.7312,8,0
1985-12-08,27,4280354.0,Song and Dance,Royale Theatre,290119.0,,35.99,,8062,1039,0.9699,8,0
1985-12-08,27,4280354.0,Tango Argentino,Mark Hellinger Theatre,310131.0,,35.51,,8733,1603,0.681,8,0
1985-12-08,27,4280354.0,The Boys of Winter,Biltmore Theatre,37318.0,,23.35,,1598,499,0.4003,8,0
1985-12-08,27,4280354.0,The Marriage of Figaro,Circle in the Square Theatre,40235.0,,15.37,,2617,602,0.5434,8,0
1985-12-08,27,4280354.0,The Mystery of Edwin Drood,Imperial Theatre,264941.0,,31.7,,8359,1454,0.7186,8,0
1985-12-08,27,4280354.0,The Odd Couple,Broadhurst Theatre,182215.0,,28.41,,6413,1181,0.6788,8,0
1985-12-08,27,4280354.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,226562.0,,26.56,,8529,1079,0.9881,8,0
1985-12-08,27,4280354.0,Wind in the Willows,Nederlander Theatre,51742.0,,15.89,,3256,1182,0.3443,0,8
