set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,_art_year
375-2,Castle,1978,189,775,https://cdn.rebrickable.com/media/sets/375-2.jpg,,,12449,1,1978
3752-1,1 x 6 Brown Bricks,2002,254,50,https://cdn.rebrickable.com/media/sets/3752-1.jpg,,,691,1,2002
375-3,Refrigerator Truck and Trailer,1971,423,127,https://cdn.rebrickable.com/media/sets/375-3.jpg,,,8090,1,1971
3753-1,2 x 2 Brown Bricks,2003,254,100,https://cdn.rebrickable.com/media/sets/3753-1.jpg,,,3960,1,2003
3754-1,2 x 4 Brown Bricks,2003,254,50,https://cdn.rebrickable.com/media/sets/3754-1.jpg,,,11720,1,2003
3755-1,2 x 4 Roof Tile Brown,2003,254,50,https://cdn.rebrickable.com/media/sets/3755-1.jpg,,,11954,1,2003
3756-1,2 x 4 Brown Ridge Roof Tiles Steep Sloped,2003,254,25,https://cdn.rebrickable.com/media/sets/3756-1.jpg,,,1377,1,2003
3758-1,35th Anniversary Bucket,1998,467,600,https://cdn.rebrickable.com/media/sets/3758-1.jpg,,,3894,1,1998
3759-1,35th Anniversary Tub,1998,467,1200,https://cdn.rebrickable.com/media/sets/3759-1.jpg,,,6363,1,1998
3760-1,35th Anniversary Bucket,1998,399,417,https://cdn.rebrickable.com/media/sets/3760-1.jpg,,,8035,1,1998
376-1,Low-Loader with Excavator,1971,416,91,https://cdn.rebrickable.com/media/sets/376-1.jpg,,,8300,1,1971
3761-1,35th Anniversary Tub,1998,399,842,https://cdn.rebrickable.com/media/sets/3761-1.jpg,,,6480,1,1998
376-2,Town House with Garden,1978,67,248,https://cdn.rebrickable.com/media/sets/376-2.jpg,,,12467,1,1978
3762-1,Bucket,1998,505,71,https://cdn.rebrickable.com/media/sets/3762-1.jpg,,,31486,1,1998
3763-1,35 Year Anniversary Tub,2002,505,142,https://cdn.rebrickable.com/media/sets/3763-1.jpg,,,32756,1,2002
3770-1,My First Train,2005,634,12,https://cdn.rebrickable.com/media/sets/3770-1.jpg,,,25046,1,2005
377-1,Shell Service Station,1978,67,191,https://cdn.rebrickable.com/media/sets/377-1.jpg,,,2950,1,1978
3771-1,Train Starter Set,2005,634,67,https://cdn.rebrickable.com/media/sets/3771-1.jpg,,,24959,1,2005
377-2,Crane with Float Truck,1971,416,90,https://cdn.rebrickable.com/media/sets/377-2.jpg,,,2083,1,1971
3772-1,Deluxe Train Set,2005,634,113,https://cdn.rebrickable.com/media/sets/3772-1.jpg,,,24407,1,2005
3773-1,Level Crossing,2005,634,14,https://cdn.rebrickable.com/media/sets/3773-1.jpg,,,24958,1,2005
3774-1,Bridge,2005,634,26,https://cdn.rebrickable.com/media/sets/3774-1.jpg,24973.0,1.0,10415,1,2005
3775-1,Points,2005,634,2,https://cdn.rebrickable.com/media/sets/3775-1.jpg,,,12919,1,2005
3778-1,Station,2005,634,48,https://cdn.rebrickable.com/media/sets/3778-1.jpg,,,24975,1,2005
378-1,Tractor,1972,423,36,https://cdn.rebrickable.com/media/sets/378-1.jpg,,,1822,1,1972
3781-1,Maximillian Mouse,1982,390,5,https://cdn.rebrickable.com/media/sets/3781-1.jpg,,,7275,1,1982
3782-1,Photographer Patrick Parrot,1982,390,5,https://cdn.rebrickable.com/media/sets/3782-1.jpg,,,5835,1,1982
3784-1,Hugo Hog the Tinker,1982,390,5,https://cdn.rebrickable.com/media/sets/3784-1.jpg,,,12388,1,1982
3786-1,Buzzy Bulldog the Postman,1982,390,7,https://cdn.rebrickable.com/media/sets/3786-1.jpg,,,16362,1,1982
3787-1,"Hannah Hippopotamus, Gardener",1983,390,15,https://cdn.rebrickable.com/media/sets/3787-1.jpg,,,14362,1,1983
3788-1,Paulette Poodle's Living Room,1983,390,15,https://cdn.rebrickable.com/media/sets/3788-1.jpg,,,6471,1,1983
3789-1,Police Motorcycle,1984,390,6,https://cdn.rebrickable.com/media/sets/3789-1.jpg,,,3214,1,1984
379-1,Bus Station,1979,67,179,https://cdn.rebrickable.com/media/sets/379-1.jpg,,,13539,1,1979
3791-1,Wilfred Walrus,1984,390,7,https://cdn.rebrickable.com/media/sets/3791-1.jpg,,,6553,1,1984
379-2,Car and Caravan,1972,423,93,https://cdn.rebrickable.com/media/sets/379-2.jpg,,,9579,1,1972
3792-1,Lisa Lamb's Bedroom,1985,390,17,https://cdn.rebrickable.com/media/sets/3792-1.jpg,,,3019,1,1985
3793-1,Buzzy Bulldog's Mailbox,1985,390,12,https://cdn.rebrickable.com/media/sets/3793-1.jpg,,,1671,1,1985
3794-1,Police Motorcycle,1985,390,15,https://cdn.rebrickable.com/media/sets/3794-1.jpg,,,12267,1,1985
3795-1,Kitchen,1985,390,29,https://cdn.rebrickable.com/media/sets/3795-1.jpg,,,13439,1,1985
3796-1,Small Bakery,1986,390,31,https://cdn.rebrickable.com/media/sets/3796-1.jpg,,,4022,1,1986
3797-1,Fire Chief Barty Bulldog,1987,390,9,https://cdn.rebrickable.com/media/sets/3797-1.jpg,,,9360,1,1987
3798-1,Hanna's Garden,1988,390,25,https://cdn.rebrickable.com/media/sets/3798-1.jpg,,,1046,1,1988
3-8,Mini-Wheel Model Maker No. 3,1971,423,67,https://cdn.rebrickable.com/media/sets/3-8.jpg,,,10533,1,1971
3800-1,Ultimate Builders Set,2001,260,322,https://cdn.rebrickable.com/media/sets/3800-1.jpg,2456.0,1.0,3964,1,2001
380-1,Village Set,1971,413,3,https://cdn.rebrickable.com/media/sets/380-1.jpg,,,11966,1,1971
3801-1,Ultimate Accessories,2000,260,45,https://cdn.rebrickable.com/media/sets/3801-1.jpg,2456.0,1.0,12001,1,2000
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,260,70,https://cdn.rebrickable.com/media/sets/3803-1.jpg,,,13246,1,1999
3804-1,"Robotics Invention System, Version 2.0",2001,260,720,https://cdn.rebrickable.com/media/sets/3804-1.jpg,2456.0,1.0,11250,1,2001
3805-1,Robotics Invention System Upgrade Kit (2.0),2002,260,1,https://cdn.rebrickable.com/media/sets/3805-1.jpg,,,14561,1,2002
3806-1,Gigamesh G60,2002,463,243,https://cdn.rebrickable.com/media/sets/3806-1.jpg,,,15581,1,2002
3807-1,Snaptrax S45,2002,463,202,https://cdn.rebrickable.com/media/sets/3807-1.jpg,,,3497,1,2002
3808-1,Shadowstrike S70,2002,463,236,https://cdn.rebrickable.com/media/sets/3808-1.jpg,,,13997,1,2002
3809-1,Technojaw T55,2002,463,261,https://cdn.rebrickable.com/media/sets/3809-1.jpg,,,7141,1,2002
381-1,Lorry and Fork Lift Truck,1973,416,86,https://cdn.rebrickable.com/media/sets/381-1.jpg,,,4462,1,1973
381-2,Police Headquarters,1979,67,372,https://cdn.rebrickable.com/media/sets/381-2.jpg,,,3268,1,1979
3815-1,Heroic Heroes of the Deep,2011,272,95,https://cdn.rebrickable.com/media/sets/3815-1.jpg,,,754,1,2011
3816-1,Glove World,2011,272,169,https://cdn.rebrickable.com/media/sets/3816-1.jpg,,,8111,1,2011
3817-1,The Flying Dutchman,2012,272,241,https://cdn.rebrickable.com/media/sets/3817-1.jpg,,,10101,1,2012
3818-1,Bikini Bottom Undersea Party,2012,272,471,https://cdn.rebrickable.com/media/sets/3818-1.jpg,,,15543,1,2012
382-1,Breakdown Truck and Car,1973,423,91,https://cdn.rebrickable.com/media/sets/382-1.jpg,,,4766,1,1973
3825-1,Krusty Krab,2006,272,298,https://cdn.rebrickable.com/media/sets/3825-1.jpg,,,9702,1,2006
3826-1,Build-A-Bob,2006,272,445,https://cdn.rebrickable.com/media/sets/3826-1.jpg,,,1582,1,2006
3827-1,Adventures in Bikini Bottom,2006,272,579,https://cdn.rebrickable.com/media/sets/3827-1.jpg,,,12228,1,2006
3828-1,Air Temple,2006,317,401,https://cdn.rebrickable.com/media/sets/3828-1.jpg,,,5750,1,2006
3829-1,Fire Nation Ship,2006,317,724,https://cdn.rebrickable.com/media/sets/3829-1.jpg,,,15092,1,2006
3830-1,The Bikini Bottom Express,2008,272,210,https://cdn.rebrickable.com/media/sets/3830-1.jpg,,,6629,1,2008
383-1,Truck with Excavator,1973,416,102,https://cdn.rebrickable.com/media/sets/383-1.jpg,,,1475,1,1973
3831-1,Rocket Ride,2008,272,279,https://cdn.rebrickable.com/media/sets/3831-1.jpg,,,2990,1,2008
383-2,Knight's Tournament,1979,189,210,https://cdn.rebrickable.com/media/sets/383-2.jpg,,,6216,1,1979
3832-1,The Emergency Room,2008,272,236,https://cdn.rebrickable.com/media/sets/3832-1.jpg,,,3437,1,2008
3833-1,Krusty Krab Adventures,2009,272,209,https://cdn.rebrickable.com/media/sets/3833-1.jpg,,,372,1,2009
3834-1,Good Neighbors at Bikini Bottom,2009,272,425,https://cdn.rebrickable.com/media/sets/3834-1.jpg,,,974,1,2009
3835-1,Robo Champ,2009,502,119,https://cdn.rebrickable.com/media/sets/3835-1.jpg,,,14161,1,2009
3836-1,Magikus,2009,502,109,https://cdn.rebrickable.com/media/sets/3836-1.jpg,,,11672,1,2009
3837-1,Monster 4,2009,502,142,https://cdn.rebrickable.com/media/sets/3837-1.jpg,,,14506,1,2009
3838-1,Lava Dragon,2009,502,136,https://cdn.rebrickable.com/media/sets/3838-1.jpg,,,10643,1,2009
3839-1,Race 3000,2009,502,167,https://cdn.rebrickable.com/media/sets/3839-1.jpg,,,4585,1,2009
3840-1,Pirate Code,2009,502,270,https://cdn.rebrickable.com/media/sets/3840-1.jpg,,,9295,1,2009
384-1,London Bus,1973,423,111,https://cdn.rebrickable.com/media/sets/384-1.jpg,,,4508,1,1973
3841-1,Minotaurus,2009,502,224,https://cdn.rebrickable.com/media/sets/3841-1.jpg,,,15309,1,2009
3842-1,Lunar Command,2009,502,277,https://cdn.rebrickable.com/media/sets/3842-1.jpg,,,3472,1,2009
3843-1,Ramses Pyramid,2009,502,231,https://cdn.rebrickable.com/media/sets/3843-1.jpg,,,14753,1,2009
3844-1,Creationary,2009,502,341,https://cdn.rebrickable.com/media/sets/3844-1.jpg,,,14477,1,2009
3845-1,Shave a Sheep,2010,502,118,https://cdn.rebrickable.com/media/sets/3845-1.jpg,,,1252,1,2010
3846-1,UFO Attack,2010,502,88,https://cdn.rebrickable.com/media/sets/3846-1.jpg,,,2219,1,2010
3847-1,Magma Monster,2010,502,95,https://cdn.rebrickable.com/media/sets/3847-1.jpg,,,7246,1,2010
3848-1,Pirate Plank,2010,502,122,https://cdn.rebrickable.com/media/sets/3848-1.jpg,,,12945,1,2010
3849-1,Orient Bazaar,2010,502,216,https://cdn.rebrickable.com/media/sets/3849-1.jpg,,,9792,1,2010
3850001-1,Crocodile,2015,410,30,https://cdn.rebrickable.com/media/sets/3850001-1.jpg,,,9177,1,2015
3850002-1,Car,2015,410,40,https://cdn.rebrickable.com/media/sets/3850002-1.jpg,,,14963,1,2015
3850003-1,Giraffes,2015,410,36,https://cdn.rebrickable.com/media/sets/3850003-1.jpg,,,9790,1,2015
3850004-1,Biplane,2015,410,24,https://cdn.rebrickable.com/media/sets/3850004-1.jpg,,,1126,1,2015
3850005-1,Panda,2015,410,35,https://cdn.rebrickable.com/media/sets/3850005-1.jpg,,,14710,1,2015
3850006-1,Jeep,2015,410,29,https://cdn.rebrickable.com/media/sets/3850006-1.jpg,,,7452,1,2015
3850007-1,Elephant,2016,410,27,https://cdn.rebrickable.com/media/sets/3850007-1.jpg,,,1606,1,2016
3850008-1,Jet,2016,410,18,https://cdn.rebrickable.com/media/sets/3850008-1.jpg,,,14355,1,2016
3850009-1,Aircraft,2016,410,41,https://cdn.rebrickable.com/media/sets/3850009-1.jpg,,,7790,1,2016
3850010-1,Butterfly,2016,410,45,https://cdn.rebrickable.com/media/sets/3850010-1.jpg,,,28434,1,2016
3850011-1,Statue of Liberty,2016,410,58,https://cdn.rebrickable.com/media/sets/3850011-1.jpg,,,80865,1,2016
3850012-1,Truck,2016,410,66,https://cdn.rebrickable.com/media/sets/3850012-1.jpg,,,7968,1,2016
3850013-1,Turtle,2016,410,50,https://cdn.rebrickable.com/media/sets/3850013-1.jpg,,,11018,1,2016
3850014-1,Snowplough,2016,410,44,https://cdn.rebrickable.com/media/sets/3850014-1.jpg,,,80867,1,2016
3850015-1,Penguins,2016,410,39,https://cdn.rebrickable.com/media/sets/3850015-1.jpg,,,10646,1,2016
3850016-1,Beaver,2017,410,52,https://cdn.rebrickable.com/media/sets/3850016-1.jpg,,,2864,1,2017
3850017-1,Digger,2017,410,56,https://cdn.rebrickable.com/media/sets/3850017-1.jpg,,,14580,1,2017
3850031-1,Puffin,2017,410,50,https://cdn.rebrickable.com/media/sets/3850031-1.jpg,,,18064,1,2017
3850033-1,Guardsman,2017,410,44,https://cdn.rebrickable.com/media/sets/3850033-1.jpg,,,18706,1,2017
3850060-1,Fish Tank,2017,410,33,https://cdn.rebrickable.com/media/sets/3850060-1.jpg,,,32902,1,2017
3850061-1,Fish Tank #2,2017,410,34,https://cdn.rebrickable.com/media/sets/3850061-1.jpg,,,38823,1,2017
3850065-1,Parisian Guy,2018,410,40,https://cdn.rebrickable.com/media/sets/3850065-1.jpg,,,24679,1,2018
3850070-1,Dragon Coaster (Ollie),2017,410,58,https://cdn.rebrickable.com/media/sets/3850070-1.jpg,,,35112,1,2017
3850072-1,Butterfly,2019,410,45,https://cdn.rebrickable.com/media/sets/3850072-1.jpg,,,35940,1,2019
3850-1,Meteor Strike,2010,502,185,https://cdn.rebrickable.com/media/sets/3850-1.jpg,,,14533,1,2010
385-1,Jeep CJ-5,1976,423,58,https://cdn.rebrickable.com/media/sets/385-1.jpg,,,2986,1,1976
3851-1,Atlantis Treasure,2010,502,280,https://cdn.rebrickable.com/media/sets/3851-1.jpg,,,16027,1,2010
385-2,Build-N-Store Chest,1990,467,450,https://cdn.rebrickable.com/media/sets/385-2.jpg,,,15830,1,1990
3852-1,Sunblock,2011,502,80,https://cdn.rebrickable.com/media/sets/3852-1.jpg,,,9048,1,2011
3853-1,Banana Balance,2011,502,49,https://cdn.rebrickable.com/media/sets/3853-1.jpg,,,2198,1,2011
3854-1,Frog Rush,2011,502,107,https://cdn.rebrickable.com/media/sets/3854-1.jpg,,,1113,1,2011
3855-1,Ramses Return,2011,502,99,https://cdn.rebrickable.com/media/sets/3855-1.jpg,,,1341,1,2011
3856-1,Ninjago: The Board Game,2011,502,247,https://cdn.rebrickable.com/media/sets/3856-1.jpg,,,6061,1,2011
3857-1,Draida Bay,2011,502,101,https://cdn.rebrickable.com/media/sets/3857-1.jpg,35378.0,1.0,8046,1,2011
3858-1,Waldurk Forest,2011,502,231,https://cdn.rebrickable.com/media/sets/3858-1.jpg,35378.0,1.0,11427,1,2011
3859-1,Caverns of Nathuz,2011,502,223,https://cdn.rebrickable.com/media/sets/3859-1.jpg,35378.0,1.0,154,1,2011
3860-1,Castle Fortaan,2011,502,312,https://cdn.rebrickable.com/media/sets/3860-1.jpg,35378.0,1.0,6159,1,2011
386-1,Helicopter and Ambulance,1976,420,143,https://cdn.rebrickable.com/media/sets/386-1.jpg,,,2543,1,1976
3861-1,Champion,2011,502,216,https://cdn.rebrickable.com/media/sets/3861-1.jpg,,,14552,1,2011
3862-1,Harry Potter: Hogwarts,2010,502,332,https://cdn.rebrickable.com/media/sets/3862-1.jpg,,,15455,1,2010
3863-1,Kokoriko,2012,502,115,https://cdn.rebrickable.com/media/sets/3863-1.jpg,,,15026,1,2012
3864-1,Mini Taurus,2012,502,165,https://cdn.rebrickable.com/media/sets/3864-1.jpg,,,9042,1,2012
3865-1,City Alarm,2012,502,247,https://cdn.rebrickable.com/media/sets/3865-1.jpg,,,4671,1,2012
3866-1,Star Wars Battle of Hoth,2012,502,305,https://cdn.rebrickable.com/media/sets/3866-1.jpg,,,2372,1,2012
3867-1,Maya Mystica,2012,502,0,https://cdn.rebrickable.com/media/sets/3867-1.jpg,,,84149,1,2012
3868-1,Phineas and Ferb,2012,502,281,https://cdn.rebrickable.com/media/sets/3868-1.jpg,,,63493,1,2012
3870-1,Takeshi Walker 1,2007,389,29,https://cdn.rebrickable.com/media/sets/3870-1.jpg,,,7566,1,2007
387-1,Excavator and Dumper,1976,416,159,https://cdn.rebrickable.com/media/sets/387-1.jpg,,,4768,1,1976
3871-1,Ha-Ya-To Walker,2007,389,21,https://cdn.rebrickable.com/media/sets/3871-1.jpg,,,10190,1,2007
3872-1,Robo Chopper,2007,389,29,https://cdn.rebrickable.com/media/sets/3872-1.jpg,,,6847,1,2007
3874-1,Ilrion,2012,502,246,https://cdn.rebrickable.com/media/sets/3874-1.jpg,,,3256,1,2012
3885-1,Hikaru Little Flyer,2007,389,22,https://cdn.rebrickable.com/media/sets/3885-1.jpg,,,1662,1,2007
3885-2,Hikaru Little Flyer - Boxed Version,2007,389,22,https://cdn.rebrickable.com/media/sets/3885-2.jpg,16150.0,1.0,2067,1,2007
3885-3,Hikaru Little Flyer - Duracell 12 pack AA Battery Promotion,2007,389,0,https://cdn.rebrickable.com/media/sets/3885-3.jpg,,,16150,1,2007
3886-1,Ryo Walker,2007,389,19,https://cdn.rebrickable.com/media/sets/3886-1.jpg,,,7764,1,2007
3886-2,Ryo Walker - Boxed Version,2007,389,19,https://cdn.rebrickable.com/media/sets/3886-2.jpg,251.0,1.0,8673,1,2007
3886-3,Ryo Walker - Duracell 12 pack AA Battery Promotion,2007,389,0,https://cdn.rebrickable.com/media/sets/3886-3.jpg,,,251,1,2007
3888-1,Three Eights,1998,399,182,https://cdn.rebrickable.com/media/sets/3888-1.jpg,,,15105,1,1998
3900-1,Bracelet,2000,668,20,https://cdn.rebrickable.com/media/sets/3900-1.jpg,,,5008,1,2000
390-1,Helicopter,1986,467,24,https://cdn.rebrickable.com/media/sets/390-1.jpg,,,4427,1,1986
3901-1,Jack Stone - VHS,2001,501,0,https://cdn.rebrickable.com/media/sets/3901-1.jpg,,,93003,1,2001
390-2,1913 Cadillac,1975,404,200,https://cdn.rebrickable.com/media/sets/390-2.jpg,,,1270,1,1975
39-1,Motor Gearbox,1977,443,1,https://cdn.rebrickable.com/media/sets/39-1.jpg,,,324,1,1977
391-1,1926 Renault,1975,404,237,https://cdn.rebrickable.com/media/sets/391-1.jpg,,,4799,1,1975
3911-1,Astronaut Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3911-1.jpg,,,11686,1,2000
391114-1,Grumlo,2014,571,13,https://cdn.rebrickable.com/media/sets/391114-1.jpg,,,16244,1,2014
391-2,Police Car,1986,467,22,https://cdn.rebrickable.com/media/sets/391-2.jpg,,,4247,1,1986
391301-1,Ewar,2013,571,15,https://cdn.rebrickable.com/media/sets/391301-1.jpg,,,14518,1,2013
391302-1,Razcal,2013,571,15,https://cdn.rebrickable.com/media/sets/391302-1.jpg,,,12147,1,2013
3913-1,Darth Vader Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3913-1.jpg,,,13381,1,2000
391402-1,Speedorz Ramp,2014,571,25,https://cdn.rebrickable.com/media/sets/391402-1.jpg,,,7398,1,2014
391403-1,"Tripod Cannon, Chi and Axe",2014,571,20,https://cdn.rebrickable.com/media/sets/391403-1.jpg,,,16162,1,2014
391404-1,Worriz,2014,571,18,https://cdn.rebrickable.com/media/sets/391404-1.jpg,,,8550,1,2014
391405-1,Crocodile Hideout,2014,571,29,https://cdn.rebrickable.com/media/sets/391405-1.jpg,,,11281,1,2014
391406-1,Crug,2014,571,8,https://cdn.rebrickable.com/media/sets/391406-1.jpg,,,6023,1,2014
391407-1,Fire Spinner,2014,571,21,https://cdn.rebrickable.com/media/sets/391407-1.jpg,,,4385,1,2014
391408-1,Vornon,2014,571,11,https://cdn.rebrickable.com/media/sets/391408-1.jpg,,,16251,1,2014
391409-1,Ice Prison,2014,571,17,https://cdn.rebrickable.com/media/sets/391409-1.jpg,,,7319,1,2014
3914-1,Luke Skywalker Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3914-1.jpg,,,3791,1,2000
391410-1,Sykor,2014,571,11,https://cdn.rebrickable.com/media/sets/391410-1.jpg,,,12737,1,2014
391411-1,Ice Cannon,2014,571,27,https://cdn.rebrickable.com/media/sets/391411-1.jpg,,,12552,1,2014
391412-1,Worriz,2014,571,9,https://cdn.rebrickable.com/media/sets/391412-1.jpg,,,226,1,2014
391501-1,Gorzan,2015,571,8,https://cdn.rebrickable.com/media/sets/391501-1.jpg,,,13271,1,2015
391502-1,Ice Crossbow,2015,571,27,https://cdn.rebrickable.com/media/sets/391502-1.jpg,,,6607,1,2015
391503-1,Lundor,2015,571,10,https://cdn.rebrickable.com/media/sets/391503-1.jpg,,,8691,1,2015
391504-1,Fire vs Ice Weaponry,2015,571,38,https://cdn.rebrickable.com/media/sets/391504-1.jpg,,,1568,1,2015
391505-1,Iceklaw,2015,571,9,https://cdn.rebrickable.com/media/sets/391505-1.jpg,,,1768,1,2015
391506-1,Fire Catapult,2015,571,25,https://cdn.rebrickable.com/media/sets/391506-1.jpg,,,12866,1,2015
391507-1,Stealthor,2015,571,8,https://cdn.rebrickable.com/media/sets/391507-1.jpg,,,6415,1,2015
391508-1,Bulkar,2015,571,9,https://cdn.rebrickable.com/media/sets/391508-1.jpg,,,5484,1,2015
3915-1,Race Car Driver Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3915-1.jpg,,,8130,1,2000
3916-1,Rock Raider Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3916-1.jpg,,,8466,1,2000
3917-1,2 x 4 Brick - Red Key Chain,2001,503,1,https://cdn.rebrickable.com/media/sets/3917-1.jpg,,,1781,1,2001
3918-1,Coast Guard Female Key Chain,2002,503,0,https://cdn.rebrickable.com/media/sets/3918-1.jpg,,,3570,1,2002
3920-1,The Hobbit: An Unexpected Journey,2012,502,394,https://cdn.rebrickable.com/media/sets/3920-1.jpg,,,486,1,2012
392-1,Formula 1,1975,404,197,https://cdn.rebrickable.com/media/sets/392-1.jpg,,,10648,1,1975
392-2,Fire Engine,1986,467,30,https://cdn.rebrickable.com/media/sets/392-2.jpg,,,10724,1,1986
3922-1,Darth Maul Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3922-1.jpg,,,1959,1,2000
3923-1,King Leo Key Chain,2000,503,0,https://cdn.rebrickable.com/media/sets/3923-1.jpg,,,4171,1,2000
3924-1,Director Key Chain,2001,503,0,https://cdn.rebrickable.com/media/sets/3924-1.jpg,,,16324,1,2001
3925-1,Brickster Key Chain,2002,503,0,https://cdn.rebrickable.com/media/sets/3925-1.jpg,,,9833,1,2002
3926-1,Martian Key Chain,2002,503,0,https://cdn.rebrickable.com/media/sets/3926-1.jpg,,,5487,1,2002
3928-1,Sandy Moondust Mars Rover Mission Astrobot Female,2002,126,5,https://cdn.rebrickable.com/media/sets/3928-1.jpg,,,5483,1,2002
3929-1,Biff Starling Mars Rover Mission Astrobot Male,2002,126,5,https://cdn.rebrickable.com/media/sets/3929-1.jpg,,,9789,1,2002
3930-1,Stephanie's Outdoor Bakery,2012,494,45,https://cdn.rebrickable.com/media/sets/3930-1.jpg,,,7137,1,2012
393-1,Norton Motorcycle,1976,404,134,https://cdn.rebrickable.com/media/sets/393-1.jpg,,,16174,1,1976
3931-1,Emma's Splash Pool,2012,494,43,https://cdn.rebrickable.com/media/sets/3931-1.jpg,,,3,1,2012
393-2,Tow Truck,1986,467,30,https://cdn.rebrickable.com/media/sets/393-2.jpg,,,11509,1,1986
3932-1,Andrea’s Stage,2012,494,87,https://cdn.rebrickable.com/media/sets/3932-1.jpg,,,9343,1,2012
3933-1,Olivia's Invention Workshop,2012,494,86,https://cdn.rebrickable.com/media/sets/3933-1.jpg,,,10545,1,2012
3934-1,Mia’s Puppy House,2012,494,83,https://cdn.rebrickable.com/media/sets/3934-1.jpg,7348.0,1.0,13695,1,2012
3935-1,Stephanie’s Pet Patrol,2012,494,73,https://cdn.rebrickable.com/media/sets/3935-1.jpg,7745.0,1.0,9468,1,2012
3936-1,Emma’s Fashion Design Studio,2012,494,81,https://cdn.rebrickable.com/media/sets/3936-1.jpg,7348.0,1.0,12203,1,2012
3937-1,Olivia's Speedboat,2012,494,65,https://cdn.rebrickable.com/media/sets/3937-1.jpg,,,4951,1,2012
3938-1,Andrea's Bunny House,2012,494,64,https://cdn.rebrickable.com/media/sets/3938-1.jpg,,,12566,1,2012
3939-1,Mia's Bedroom,2012,494,87,https://cdn.rebrickable.com/media/sets/3939-1.jpg,,,5662,1,2012
394-1,Harley-Davidson 1000cc,1976,404,144,https://cdn.rebrickable.com/media/sets/394-1.jpg,,,5563,1,1976
3942-1,Heartlake Dog Show,2012,494,202,https://cdn.rebrickable.com/media/sets/3942-1.jpg,,,2574,1,2012
3945-1,Drome Racer Key Chain,2002,503,0,https://cdn.rebrickable.com/media/sets/3945-1.jpg,,,92801,1,2002
3946-1,Soccer Player and Ball Key Chain,2002,503,0,https://cdn.rebrickable.com/media/sets/3946-1.jpg,,,86734,1,2002
